property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone,price_per_sqft,rent_per_sqft,normalized_location,maint___month__â_¹
SALE-BUNG-189,Available,Sale,2025-03-15,Khatri Apartments,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,4.0,6,3052,Built-up,0,2,Fully Furnished,West,0,11,strategize out-of-the-box bandwidth,37200000.0,,,0.0,1,1.0,Inaya Mahajan,253740753.0,12188.72870249017,,naya nagar,
SALE-OFFI-190,Available,Sale,2023-09-20,Narayan Heights,Bhayandar West,Mira Bhayandar,401107.0,Office Space,,1,340,Carpet,0,2,Semi-Furnished,West,0,21,orchestrate end-to-end users,36500000.0,,,0.0,1,2.0,Theodore Prabhakar,914435476296.0,107352.9411764706,,bhayandar west,
SALE-BUNG-191,Available,Sale,2023-08-20,Gade Enclave,Naya Nagar,Mira Bhayandar,401107.0,Bungalow,4.0,6,2857,Built-up,0,2,Fully Furnished,South-West,2,18,expedite compelling markets,41200000.0,,,0.0,1,1.0,Jatin Bhasin,6596969964.0,14420.721036051802,,naya nagar,
SALE-APAR-192,Available,Sale,2025-07-21,Bala Plaza,Shivar Garden,Mira Bhayandar,401107.0,Apartment,1.0,2,654,Built-up,1,28,Semi-Furnished,East,0,15,synthesize bricks-and-clicks convergence,4500000.0,,,1725.0,1,1.0,Vasana Desai,912169675009.0,6880.733944954129,,shivar garden,
RENT-SHOP-193,Available,Rent,2025-05-30,Din Apartments,Jesal Park,Mira Bhayandar,401105.0,Shop,,0,962,Carpet,3,2,Unfurnished,West,2,14,mesh web-enabled bandwidth,,190000.0,760000.0,0.0,1,2.0,Azaan Subramaniam,9388999665.0,,197.50519750519751,jesal park,
SALE-BUNG-194,Available,Sale,2023-11-22,Chaudry Heights,Naya Nagar,Mira Bhayandar,401107.0,Bungalow,3.0,5,3263,Built-up,0,2,Semi-Furnished,South,0,14,unleash dynamic metrics,42500000.0,,,0.0,1,1.0,Eiravati Biswas,1485777817.0,13024.823781795893,,naya nagar,
RENT-OFFI-195,Available,Rent,2025-01-02,Sengupta Heights,Mira Road East,Mira Bhayandar,401105.0,Office Space,,1,960,Built-up,20,2,Unfurnished,North,2,17,unleash dynamic convergence,,140000.0,420000.0,0.0,1,2.0,Falak Mann,480157737.0,,145.83333333333334,mira road east,
SALE-APAR-196,Available,Sale,2023-11-16,Baria Complex,Bhayandar East,Mira Bhayandar,401101.0,Apartment,1.0,2,672,Built-up,6,8,Unfurnished,North-East,1,11,engage intuitive e-business,7200000.0,,,1975.0,1,2.0,Patrick Pant,5897627296.0,10714.285714285714,,bhayandar east,
RENT-SHOP-197,Available,Rent,2024-12-22,Rajagopal Complex,Naya Nagar,Mira Bhayandar,401107.0,Shop,,0,314,Built-up,4,2,Unfurnished,North,1,11,harness out-of-the-box users,,53000.0,265000.0,0.0,1,1.0,Logan Das,919442430223.0,,168.78980891719746,naya nagar,
SALE-APAR-198,Available,Sale,2024-07-05,Luthra Residency,Jesal Park,Mira Bhayandar,401105.0,Apartment,3.0,3,1591,Built-up,8,4,Unfurnished,East,2,17,generate one-to-one systems,23900000.0,,,6300.0,0,1.0,Maanas Mallick,911477844494.0,15021.998742928976,,jesal park,
SALE-BUNG-199,Available,Sale,2024-01-31,Bala Residency,Kanakia,Mira Bhayandar,401101.0,Bungalow,5.0,7,2281,Built-up,0,2,Semi-Furnished,East,2,13,embrace impactful niches,33300000.0,,,0.0,1,1.0,Qarin Dube,7467498993.0,14598.860149057433,,kanakia,
RENT-APAR-200,Available,Rent,2025-07-12,Dua Enclave,Kanakia,Mira Bhayandar,401105.0,Apartment,3.0,4,1910,Built-up,19,9,Semi-Furnished,South-West,0,4,harness vertical web services,,59000.0,236000.0,6882.0,1,1.0,Veda Raja,1856196743.0,,30.89005235602094,kanakia,
RENT-APAR-201,Available,Rent,2024-11-01,Kant Apartments,Bhayandar West,Mira Bhayandar,401101.0,Apartment,1.0,2,567,Carpet,1,23,Semi-Furnished,South,0,18,repurpose leading-edge e-commerce,,15000.0,75000.0,2367.0,0,1.0,Nicholas Mane,8640142129.0,,26.455026455026456,bhayandar west,
RENT-APAR-202,Available,Rent,2024-05-24,Gokhale Enclave,Bhayandar West,Mira Bhayandar,401101.0,Apartment,4.0,4,1935,Carpet,24,28,Fully Furnished,West,1,22,envisioneer e-business relationships,,60000.0,180000.0,6953.0,1,1.0,Falan Nagy,912145424989.0,,31.00775193798449,bhayandar west,
SALE-BUNG-203,Available,Sale,2024-12-12,Dani Park,Golden Nest,Mira Bhayandar,401105.0,Bungalow,5.0,6,2367,Carpet,0,2,Unfurnished,North,1,12,repurpose rich infrastructures,42000000.0,,,0.0,1,2.0,Vidhi Bhatt,3430997554.0,17743.979721166033,,golden nest,
SALE-OFFI-204,Available,Sale,2023-09-27,Shetty Park,Bhayandar West,Mira Bhayandar,401101.0,Office Space,,1,1885,Carpet,19,2,Semi-Furnished,South-West,0,7,re-contextualize viral systems,34200000.0,,,0.0,0,1.0,Shivansh Devan,3229577542.0,18143.23607427056,,bhayandar west,
RENT-APAR-205,Available,Rent,2024-09-08,Raman Enclave,Shanti Nagar,Mira Bhayandar,401101.0,Apartment,1.0,2,649,Carpet,5,23,Unfurnished,East,1,14,visualize leading-edge metrics,,23000.0,46000.0,1811.0,1,1.0,Ishaan Rajagopalan,745055464.0,,35.43913713405239,shanti nagar,
RENT-APAR-206,Available,Rent,2025-04-21,Borra Enclave,Beverly Park,Mira Bhayandar,401107.0,Apartment,4.0,4,1415,Built-up,3,12,Semi-Furnished,East,0,6,empower impactful systems,,67000.0,134000.0,4838.0,0,2.0,Ayush Reddy,2175676058.0,,47.34982332155477,beverly park,
SALE-APAR-207,Available,Sale,2025-02-19,Baral Complex,Shivar Garden,Mira Bhayandar,401105.0,Apartment,4.0,5,1809,Carpet,21,24,Fully Furnished,East,2,1,strategize cross-platform action-items,20400000.0,,,4643.0,1,2.0,Adweta Sathe,1947173405.0,11276.948590381426,,shivar garden,
RENT-OFFI-208,Available,Rent,2024-09-23,Randhawa Plaza,Golden Nest,Mira Bhayandar,401105.0,Office Space,,0,608,Carpet,20,2,Semi-Furnished,North,1,4,mesh plug-and-play deliverables,,134000.0,670000.0,0.0,1,2.0,Vincent Ramakrishnan,1729932918.0,,220.3947368421053,golden nest,
RENT-APAR-209,Available,Rent,2024-07-25,Peri Heights,Naya Nagar,Mira Bhayandar,401107.0,Apartment,1.0,2,697,Built-up,6,17,Unfurnished,West,2,4,matrix ubiquitous systems,,19000.0,76000.0,2199.0,0,1.0,Pranav Kanda,917474307296.0,,27.259684361549496,naya nagar,
SALE-BUNG-210,Available,Sale,2024-03-13,Sharma Towers,Golden Nest,Mira Bhayandar,401105.0,Bungalow,5.0,7,3471,Carpet,0,2,Fully Furnished,North-East,2,20,aggregate next-generation relationships,43800000.0,,,0.0,1,1.0,Hiral Balan,8071114605.0,12618.84183232498,,golden nest,
SALE-BUNG-211,Available,Sale,2024-09-10,Aggarwal Plaza,Kanakia,Mira Bhayandar,401101.0,Bungalow,5.0,6,2504,Carpet,0,2,Fully Furnished,East,0,22,implement integrated communities,27600000.0,,,0.0,1,1.0,Zehaan Upadhyay,4970261253.0,11022.364217252396,,kanakia,
RENT-APAR-212,Available,Rent,2024-05-07,Bhalla Towers,Kanakia,Mira Bhayandar,401101.0,Apartment,1.0,2,464,Built-up,19,7,Unfurnished,South-West,1,5,monetize cutting-edge e-markets,,24000.0,120000.0,1913.0,0,1.0,Leena Chanda,914033553291.0,,51.72413793103448,kanakia,
RENT-APAR-213,Available,Rent,2023-09-17,Khare Greens,Golden Nest,Mira Bhayandar,401101.0,Apartment,1.0,2,642,Built-up,12,23,Semi-Furnished,South,0,2,whiteboard value-added e-services,,25000.0,75000.0,2772.0,0,1.0,Arin Dora,20947930.0,,38.94080996884736,golden nest,
RENT-SHOP-214,Available,Rent,2024-10-11,Pathak Heights,Beverly Park,Mira Bhayandar,401101.0,Shop,,1,2057,Carpet,16,2,Unfurnished,South-West,2,10,harness innovative interfaces,,102000.0,306000.0,0.0,0,2.0,Vedant Maharaj,4843922804.0,,49.58677685950413,beverly park,
SALE-SHOP-215,Available,Sale,2023-07-30,Prakash Heights,Bhayandar West,Mira Bhayandar,401107.0,Shop,,1,1427,Carpet,8,2,Unfurnished,East,0,3,mesh interactive web-readiness,19500000.0,,,0.0,1,2.0,Rajeshri Chand,7502274545.0,13665.031534688156,,bhayandar west,
RENT-OFFI-216,Available,Rent,2024-01-15,Bath Greens,Mira Road East,Mira Bhayandar,401107.0,Office Space,,0,1718,Carpet,10,2,Unfurnished,East,0,19,strategize interactive e-business,,58000.0,232000.0,0.0,0,2.0,Omaja Bala,8414864155.0,,33.76018626309662,mira road east,
RENT-OFFI-217,Available,Rent,2023-12-23,Jayaraman Greens,Shivar Garden,Mira Bhayandar,401105.0,Office Space,,1,1211,Built-up,5,2,Semi-Furnished,South,2,2,engage intuitive models,,71000.0,284000.0,0.0,1,1.0,Zaid Chowdhury,9272936319.0,,58.62923203963666,shivar garden,
RENT-APAR-218,Available,Rent,2025-04-08,Gole Towers,Jesal Park,Mira Bhayandar,401105.0,Apartment,1.0,2,525,Built-up,15,23,Unfurnished,North,1,3,streamline plug-and-play web services,,22000.0,88000.0,1722.0,0,2.0,Anvi Date,5592601486.0,,41.90476190476191,jesal park,
RENT-APAR-219,Available,Rent,2024-09-03,Amble Park,Jesal Park,Mira Bhayandar,401105.0,Apartment,1.0,2,635,Built-up,14,22,Fully Furnished,North-East,2,10,facilitate customized convergence,,25000.0,125000.0,2635.0,1,2.0,Warhi Nigam,2582902855.0,,39.37007874015748,jesal park,
RENT-SHOP-220,Available,Rent,2024-05-11,Kothari Park,Kanakia,Mira Bhayandar,401105.0,Shop,,1,434,Built-up,25,2,Unfurnished,West,0,22,re-intermediate web-enabled e-services,,197000.0,591000.0,0.0,1,2.0,Yatin Chada,914337644990.0,,453.9170506912442,kanakia,
SALE-SHOP-221,Available,Sale,2023-08-29,Gupta Enclave,Beverly Park,Mira Bhayandar,401101.0,Shop,,0,2418,Carpet,3,2,Unfurnished,East,0,4,re-intermediate visionary e-commerce,16400000.0,,,0.0,1,2.0,Edhitha Barad,4495009238.0,6782.464846980976,,beverly park,
SALE-OFFI-222,Available,Sale,2024-09-08,Jaggi Complex,Kanakia,Mira Bhayandar,401101.0,Office Space,,0,907,Built-up,25,2,Unfurnished,North,1,14,brand user-centric technologies,7700000.0,,,0.0,1,1.0,Caleb Raval,331920294.0,8489.525909592061,,kanakia,
RENT-APAR-223,Available,Rent,2025-06-26,Din Park,Bhayandar East,Mira Bhayandar,401101.0,Apartment,4.0,5,1741,Built-up,21,25,Semi-Furnished,South-West,1,3,facilitate next-generation e-tailers,,43000.0,129000.0,5204.0,0,1.0,Nidra Nadkarni,1624920929.0,,24.69844916714532,bhayandar east,
SALE-SHOP-224,Available,Sale,2024-03-18,Joshi Apartments,Golden Nest,Mira Bhayandar,401107.0,Shop,,0,687,Built-up,25,2,Unfurnished,North,0,15,revolutionize one-to-one info-mediaries,30000000.0,,,0.0,1,1.0,Chandani Chokshi,917784314226.0,43668.12227074236,,golden nest,
RENT-APAR-225,Available,Rent,2024-12-12,Kadakia Apartments,Shivar Garden,Mira Bhayandar,401101.0,Apartment,3.0,4,1319,Carpet,8,10,Fully Furnished,North-East,2,25,envisioneer frictionless synergies,,68000.0,272000.0,5855.0,0,1.0,Deepa Mitra,348431406.0,,51.55420773313116,shivar garden,
SALE-BUNG-226,Available,Sale,2024-04-03,Dugar Heights,Bhayandar East,Mira Bhayandar,401101.0,Bungalow,5.0,7,1872,Built-up,0,2,Semi-Furnished,North,0,4,facilitate distributed relationships,44900000.0,,,0.0,1,2.0,Dipta Bal,913434330764.0,23985.04273504273,,bhayandar east,
SALE-OFFI-227,Available,Sale,2024-11-24,Dass Enclave,Jesal Park,Mira Bhayandar,401105.0,Office Space,,1,813,Built-up,20,2,Semi-Furnished,South-West,1,4,mesh efficient e-commerce,21600000.0,,,0.0,1,1.0,Bhavika Bhardwaj,8576540803.0,26568.265682656827,,jesal park,
SALE-OFFI-228,Available,Sale,2024-06-24,Dhaliwal Apartments,Mira Road East,Mira Bhayandar,401101.0,Office Space,,1,1473,Built-up,5,2,Semi-Furnished,South,1,21,visualize virtual platforms,34800000.0,,,0.0,1,2.0,Tripti Butala,8917348253.0,23625.25458248473,,mira road east,
SALE-OFFI-229,Available,Sale,2023-08-27,Dubey Towers,Golden Nest,Mira Bhayandar,401101.0,Office Space,,0,479,Carpet,17,2,Unfurnished,South-West,1,4,extend front-end partnerships,39000000.0,,,0.0,1,1.0,Vanya Dasgupta,142807459.0,81419.624217119,,golden nest,
RENT-APAR-230,Available,Rent,2023-12-14,Behl Complex,Shivar Garden,Mira Bhayandar,401107.0,Apartment,3.0,4,1255,Carpet,19,23,Fully Furnished,North,1,20,repurpose proactive synergies,,67000.0,201000.0,3904.0,1,2.0,Eta Dutta,919048341715.0,,53.386454183266935,shivar garden,
RENT-OFFI-231,Available,Rent,2024-02-27,Sanghvi Gardens,Shivar Garden,Mira Bhayandar,401101.0,Office Space,,1,1985,Built-up,24,2,Unfurnished,North-East,1,16,whiteboard user-centric systems,,106000.0,424000.0,0.0,0,2.0,Wakeeta Magar,912597250057.0,,53.40050377833753,shivar garden,
RENT-OFFI-232,Available,Rent,2024-12-22,Khatri Towers,Bhayandar West,Mira Bhayandar,401107.0,Office Space,,0,1499,Carpet,0,2,Semi-Furnished,South-West,2,23,transform transparent communities,,147000.0,735000.0,0.0,1,1.0,Qarin Bora,910134407900.0,,98.0653769179453,bhayandar west,
RENT-OFFI-233,Available,Rent,2024-09-28,Sarna Complex,Kanakia,Mira Bhayandar,401101.0,Office Space,,1,988,Carpet,5,2,Fully Furnished,North-East,0,24,disintermediate transparent solutions,,169000.0,507000.0,0.0,0,1.0,Ekiya Raj,910769413141.0,,171.05263157894737,kanakia,
SALE-APAR-234,Available,Sale,2024-06-12,Sandhu Towers,Mira Road East,Mira Bhayandar,401105.0,Apartment,4.0,4,1928,Carpet,15,28,Unfurnished,North-East,1,16,exploit robust solutions,18800000.0,,,6809.0,1,1.0,Raghav Dey,912906934327.0,9751.03734439834,,mira road east,
SALE-SHOP-235,Available,Sale,2024-11-04,Loyal Greens,Naya Nagar,Mira Bhayandar,401107.0,Shop,,0,231,Built-up,8,2,Unfurnished,East,0,4,redefine integrated eyeballs,16300000.0,,,0.0,0,1.0,Yashawini Tank,6992748390.0,70562.77056277056,,naya nagar,
RENT-SHOP-236,Available,Rent,2025-02-06,Borah Towers,Bhayandar East,Mira Bhayandar,401105.0,Shop,,0,1846,Built-up,0,2,Unfurnished,North,0,20,extend distributed deliverables,,99000.0,396000.0,0.0,1,1.0,Ekavir Dewan,917784798492.0,,53.62946912242687,bhayandar east,
SALE-SHOP-237,Available,Sale,2024-12-22,Shankar Apartments,Shanti Nagar,Mira Bhayandar,401101.0,Shop,,1,1395,Built-up,5,2,Unfurnished,South,0,13,engage out-of-the-box solutions,19800000.0,,,0.0,1,1.0,Ria Garde,2062318627.0,14193.548387096776,,shanti nagar,
RENT-SHOP-238,Available,Rent,2025-01-04,Chowdhury Enclave,Bhayandar West,Mira Bhayandar,401101.0,Shop,,1,1375,Carpet,19,2,Unfurnished,West,0,2,scale frictionless portals,,64000.0,256000.0,0.0,0,1.0,Harinakshi Yogi,4176894288.0,,46.54545454545455,bhayandar west,
SALE-APAR-239,Available,Sale,2024-06-17,Chaudhary Greens,Golden Nest,Mira Bhayandar,401105.0,Apartment,2.0,3,679,Built-up,12,22,Fully Furnished,South-West,2,24,facilitate killer e-commerce,11000000.0,,,2809.0,1,1.0,Logan Viswanathan,1272331110.0,16200.294550810017,,golden nest,
SALE-OFFI-240,Available,Sale,2024-05-30,Dar Apartments,Shanti Nagar,Mira Bhayandar,401101.0,Office Space,,0,1076,Built-up,19,2,Fully Furnished,North-East,0,3,repurpose 24/7 partnerships,14800000.0,,,0.0,0,2.0,Kevin Dar,4574706779.0,13754.646840148698,,shanti nagar,
SALE-APAR-241,Available,Sale,2023-08-19,Roy Complex,Shivar Garden,Mira Bhayandar,401107.0,Apartment,2.0,3,737,Built-up,21,6,Unfurnished,North-East,1,22,enable web-enabled infrastructures,11900000.0,,,2514.0,1,2.0,Yamini Bahl,6237166936.0,16146.540027137042,,shivar garden,
SALE-OFFI-242,Available,Sale,2024-06-16,Chaudhary Enclave,Bhayandar East,Mira Bhayandar,401101.0,Office Space,,0,679,Carpet,10,2,Fully Furnished,North-East,2,16,envisioneer cutting-edge communities,35200000.0,,,0.0,1,2.0,Frado Sha,959952979.0,51840.94256259205,,bhayandar east,
SALE-OFFI-243,Available,Sale,2023-08-22,Padmanabhan Heights,Naya Nagar,Mira Bhayandar,401101.0,Office Space,,1,1058,Built-up,20,2,Unfurnished,South-West,2,10,cultivate strategic niches,28300000.0,,,0.0,1,2.0,Ekta Bera,5006573027.0,26748.58223062382,,naya nagar,
SALE-BUNG-244,Available,Sale,2025-03-01,Shankar Complex,Shivar Garden,Mira Bhayandar,401101.0,Bungalow,4.0,6,2029,Carpet,0,2,Semi-Furnished,South,1,9,envisioneer compelling networks,27500000.0,,,0.0,1,1.0,Pallavi Sandal,5726074575.0,13553.474618038445,,shivar garden,
SALE-BUNG-245,Available,Sale,2024-11-01,Char Apartments,Naya Nagar,Mira Bhayandar,401107.0,Bungalow,4.0,5,2511,Built-up,0,2,Semi-Furnished,South-West,2,4,re-intermediate sticky methodologies,47500000.0,,,0.0,0,2.0,Jairaj Chaudhuri,3802325727.0,18916.766228594184,,naya nagar,
SALE-BUNG-246,Available,Sale,2025-05-03,Baral Greens,Shanti Nagar,Mira Bhayandar,401101.0,Bungalow,3.0,4,2038,Built-up,0,2,Unfurnished,South-West,0,5,incubate collaborative partnerships,34000000.0,,,0.0,0,1.0,Nirja Rai,4703950551.0,16683.022571148183,,shanti nagar,
RENT-APAR-247,Available,Rent,2024-07-05,Borde Plaza,Shanti Nagar,Mira Bhayandar,401105.0,Apartment,1.0,1,642,Carpet,14,9,Unfurnished,South-West,1,4,synergize strategic infrastructures,,25000.0,75000.0,1610.0,1,1.0,Janya Chaudhari,9703530330.0,,38.94080996884736,shanti nagar,
RENT-OFFI-248,Available,Rent,2025-02-23,Saini Complex,Kanakia,Mira Bhayandar,401105.0,Office Space,,0,1462,Carpet,1,2,Semi-Furnished,South,0,7,revolutionize virtual content,,57000.0,285000.0,0.0,1,1.0,Gabriel Wable,914450950160.0,,38.98768809849521,kanakia,
SALE-OFFI-249,Available,Sale,2023-09-29,Sagar Apartments,Jesal Park,Mira Bhayandar,401105.0,Office Space,,1,1391,Carpet,4,2,Fully Furnished,North,2,8,synergize killer e-markets,11700000.0,,,0.0,0,1.0,Agastya Ganguly,293723491.0,8411.214953271028,,jesal park,
RENT-APAR-250,Available,Rent,2024-10-13,Pant Park,Shanti Nagar,Mira Bhayandar,401105.0,Apartment,2.0,2,901,Built-up,10,27,Fully Furnished,West,1,7,redefine virtual vortals,,35000.0,140000.0,3648.0,1,1.0,Ubika Sangha,5946158625.0,,38.8457269700333,shanti nagar,
SALE-APAR-251,Available,Sale,2023-09-30,Goel Heights,Beverly Park,Mira Bhayandar,401105.0,Apartment,4.0,5,1615,Carpet,25,12,Fully Furnished,East,1,10,seize killer supply-chains,26100000.0,,,5452.0,1,1.0,Balveer Bahl,9497206293.0,16160.990712074305,,beverly park,
SALE-OFFI-252,Available,Sale,2025-04-07,Hans Heights,Shanti Nagar,Mira Bhayandar,401105.0,Office Space,,1,790,Carpet,14,2,Semi-Furnished,North,2,16,drive plug-and-play technologies,28000000.0,,,0.0,1,2.0,Mitali Murthy,912725962779.0,35443.037974683546,,shanti nagar,
RENT-APAR-253,Available,Rent,2024-01-28,Soman Enclave,Mira Road East,Mira Bhayandar,401105.0,Apartment,2.0,3,805,Built-up,6,6,Semi-Furnished,North-East,2,19,seize visionary deliverables,,40000.0,160000.0,2520.0,1,2.0,Abhiram Konda,910112761315.0,,49.68944099378882,mira road east,
SALE-APAR-254,Available,Sale,2024-02-29,Chaudhary Gardens,Bhayandar West,Mira Bhayandar,401101.0,Apartment,1.0,2,584,Built-up,23,12,Semi-Furnished,South-West,0,9,harness world-class niches,4500000.0,,,1837.0,1,2.0,Ekapad Bhatt,8214951512.0,7705.479452054795,,bhayandar west,
RENT-APAR-255,Available,Rent,2023-09-14,Tella Greens,Jesal Park,Mira Bhayandar,401107.0,Apartment,4.0,4,1888,Carpet,10,25,Fully Furnished,West,2,9,grow open-source mindshare,,63000.0,315000.0,8458.0,1,1.0,Niharika Misra,911936749661.0,,33.36864406779661,jesal park,
SALE-BUNG-256,Available,Sale,2023-11-18,Ranganathan Complex,Jesal Park,Mira Bhayandar,401101.0,Bungalow,3.0,5,2244,Carpet,0,2,Fully Furnished,West,0,17,expedite revolutionary eyeballs,35900000.0,,,0.0,1,1.0,Janani Karpe,1479968134.0,15998.217468805704,,jesal park,
SALE-BUNG-257,Available,Sale,2024-01-07,Nagi Gardens,Beverly Park,Mira Bhayandar,401107.0,Bungalow,5.0,7,1882,Carpet,0,2,Semi-Furnished,North-East,0,5,incubate interactive infrastructures,31600000.0,,,0.0,0,2.0,Ekaraj Tiwari,910604506289.0,16790.64824654623,,beverly park,
RENT-SHOP-258,Available,Rent,2025-01-20,Andra Gardens,Bhayandar East,Mira Bhayandar,401101.0,Shop,,1,2093,Carpet,14,2,Unfurnished,North,1,14,reinvent customized methodologies,,111000.0,555000.0,0.0,0,2.0,Viraj Gokhale,5744184727.0,,53.03392259913999,bhayandar east,
SALE-BUNG-259,Available,Sale,2025-03-25,Bala Heights,Jesal Park,Mira Bhayandar,401105.0,Bungalow,4.0,6,2472,Carpet,0,2,Semi-Furnished,South-West,0,4,facilitate collaborative web-readiness,27700000.0,,,0.0,1,1.0,Inaya Dhingra,9970010692.0,11205.501618122977,,jesal park,
SALE-BUNG-260,Available,Sale,2025-06-17,Shan Greens,Jesal Park,Mira Bhayandar,401101.0,Bungalow,3.0,5,2627,Carpet,0,2,Unfurnished,North,0,8,synergize B2B interfaces,46800000.0,,,0.0,1,1.0,Rayaan Rout,7065613537.0,17814.998096688236,,jesal park,
SALE-APAR-261,Available,Sale,2024-07-01,Sarma Complex,Kanakia,Mira Bhayandar,401107.0,Apartment,3.0,3,1246,Built-up,20,10,Semi-Furnished,North,1,21,e-enable synergistic methodologies,27400000.0,,,5190.0,1,2.0,William Balasubramanian,2090739110.0,21990.36918138041,,kanakia,
RENT-APAR-262,Available,Rent,2025-03-01,Mangat Greens,Naya Nagar,Mira Bhayandar,401101.0,Apartment,3.0,3,1154,Carpet,20,8,Semi-Furnished,South,2,13,visualize user-centric channels,,49000.0,98000.0,4998.0,1,2.0,Garima Johal,281935988.0,,42.46100519930676,naya nagar,
SALE-SHOP-263,Available,Sale,2024-09-28,Shukla Residency,Kanakia,Mira Bhayandar,401101.0,Shop,,0,746,Built-up,18,2,Unfurnished,North,2,17,orchestrate efficient e-markets,7400000.0,,,0.0,0,1.0,Chaaya Subramanian,542011318.0,9919.571045576407,,kanakia,
RENT-SHOP-264,Available,Rent,2024-09-20,Saran Gardens,Kanakia,Mira Bhayandar,401107.0,Shop,,1,2003,Carpet,18,2,Unfurnished,South,0,8,strategize one-to-one applications,,200000.0,600000.0,0.0,1,1.0,Pratyush Lad,2154024297.0,,99.85022466300548,kanakia,
SALE-BUNG-265,Available,Sale,2024-04-19,Luthra Park,Beverly Park,Mira Bhayandar,401107.0,Bungalow,5.0,6,2122,Built-up,0,2,Semi-Furnished,West,1,22,seize real-time metrics,27700000.0,,,0.0,1,2.0,Lucky Kapadia,9001019567.0,13053.722902921772,,beverly park,
RENT-SHOP-266,Available,Rent,2023-07-28,Radhakrishnan Gardens,Shanti Nagar,Mira Bhayandar,401105.0,Shop,,0,1865,Built-up,18,2,Unfurnished,North-East,2,8,brand collaborative mindshare,,191000.0,955000.0,0.0,1,2.0,Yashvi Hans,914561000183.0,,102.41286863270776,shanti nagar,
SALE-BUNG-267,Available,Sale,2025-06-15,Dewan Plaza,Bhayandar West,Mira Bhayandar,401107.0,Bungalow,5.0,6,2646,Carpet,0,2,Semi-Furnished,West,0,9,benchmark dot-com e-tailers,48900000.0,,,0.0,0,2.0,Chaitaly Pall,8358314863.0,18480.725623582766,,bhayandar west,
SALE-BUNG-268,Available,Sale,2023-08-10,Bansal Plaza,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,3.0,4,2065,Carpet,0,2,Unfurnished,East,2,11,whiteboard revolutionary e-tailers,29300000.0,,,0.0,1,2.0,Anirudh Dhillon,9836279468.0,14188.861985472156,,naya nagar,
