property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone
RENT-APAR-206,Available,Rent,2025-04-21,Borra Enclave,Beverly Park,Mira Bhayandar,401107,Apartment,4.0,4,1415,Built-up,3,12,Semi-Furnished,East,0,6,empower impactful systems,,67000.0,134000.0,4838,0,2,Ayush Reddy,2175676058
SALE-APAR-207,Available,Sale,2025-02-19,Baral Complex,Shivar Garden,Mira Bhayandar,401105,Apartment,4.0,5,1809,Carpet,21,24,Fully Furnished,East,2,1,strategize cross-platform action-items,20400000.0,,,4643,1,2,Adweta Sathe,1947173405
RENT-OFFI-208,Available,Rent,2024-09-23,Randhawa Plaza,Golden Nest,Mira Bhayandar,401105,Office Space,,0,608,Carpet,20,2,Semi-Furnished,North,1,4,mesh plug-and-play deliverables,,134000.0,670000.0,0,1,2,Vincent Ramakrishnan,1729932918
RENT-APAR-209,Available,Rent,2024-07-25,Peri Heights,Naya Nagar,Mira Bhayandar,401107,Apartment,1.0,2,697,Built-up,6,17,Unfurnished,West,2,4,matrix ubiquitous systems,,19000.0,76000.0,2199,0,1,Pranav Kanda,917474307296
SALE-BUNG-210,Available,Sale,2024-03-13,Sharma Towers,Golden Nest,Mira Bhayandar,401105,Bungalow,5.0,7,3471,Carpet,0,2,Fully Furnished,North-East,2,20,aggregate next-generation relationships,43800000.0,,,0,1,1,Hiral Balan,8071114605
SALE-BUNG-211,Available,Sale,2024-09-10,Aggarwal Plaza,Kanakia,Mira Bhayandar,401101,Bungalow,5.0,6,2504,Carpet,0,2,Fully Furnished,East,0,22,implement integrated communities,27600000.0,,,0,1,1,Zehaan Upadhyay,4970261253
RENT-APAR-212,Available,Rent,2024-05-07,Bhalla Towers,Kanakia,Mira Bhayandar,401101,Apartment,1.0,2,464,Built-up,19,7,Unfurnished,South-West,1,5,monetize cutting-edge e-markets,,24000.0,120000.0,1913,0,1,Leena Chanda,914033553291
RENT-APAR-213,Available,Rent,2023-09-17,Khare Greens,Golden Nest,Mira Bhayandar,401101,Apartment,1.0,2,642,Built-up,12,23,Semi-Furnished,South,0,2,whiteboard value-added e-services,,25000.0,75000.0,2772,0,1,Arin Dora,20947930
RENT-SHOP-214,Available,Rent,2024-10-11,Pathak Heights,Beverly Park,Mira Bhayandar,401101,Shop,,1,2057,Carpet,16,2,Unfurnished,South-West,2,10,harness innovative interfaces,,102000.0,306000.0,0,0,2,Vedant Maharaj,4843922804
SALE-SHOP-215,Available,Sale,2023-07-30,Prakash Heights,Bhayandar West,Mira Bhayandar,401107,Shop,,1,1427,Carpet,8,2,Unfurnished,East,0,3,mesh interactive web-readiness,19500000.0,,,0,1,2,Rajeshri Chand,7502274545
RENT-OFFI-216,Available,Rent,2024-01-15,Bath Greens,Mira Road East,Mira Bhayandar,401107,Office Space,,0,1718,Carpet,10,2,Unfurnished,East,0,19,strategize interactive e-business,,58000.0,232000.0,0,0,2,Omaja Bala,8414864155
RENT-OFFI-217,Available,Rent,2023-12-23,Jayaraman Greens,Shivar Garden,Mira Bhayandar,401105,Office Space,,1,1211,Built-up,5,2,Semi-Furnished,South,2,2,engage intuitive models,,71000.0,284000.0,0,1,1,Zaid Chowdhury,9272936319
RENT-APAR-218,Available,Rent,2025-04-08,Gole Towers,Jesal Park,Mira Bhayandar,401105,Apartment,1.0,2,525,Built-up,15,23,Unfurnished,North,1,3,streamline plug-and-play web services,,22000.0,88000.0,1722,0,2,Anvi Date,5592601486
RENT-APAR-219,Available,Rent,2024-09-03,Amble Park,Jesal Park,Mira Bhayandar,401105,Apartment,1.0,2,635,Built-up,14,22,Fully Furnished,North-East,2,10,facilitate customized convergence,,25000.0,125000.0,2635,1,2,Warhi Nigam,2582902855
RENT-SHOP-220,Available,Rent,2024-05-11,Kothari Park,Kanakia,Mira Bhayandar,401105,Shop,,1,434,Built-up,25,2,Unfurnished,West,0,22,re-intermediate web-enabled e-services,,197000.0,591000.0,0,1,2,Yatin Chada,914337644990
SALE-SHOP-221,Available,Sale,2023-08-29,Gupta Enclave,Beverly Park,Mira Bhayandar,401101,Shop,,0,2418,Carpet,3,2,Unfurnished,East,0,4,re-intermediate visionary e-commerce,16400000.0,,,0,1,2,Edhitha Barad,4495009238
SALE-OFFI-222,Available,Sale,2024-09-08,Jaggi Complex,Kanakia,Mira Bhayandar,401101,Office Space,,0,907,Built-up,25,2,Unfurnished,North,1,14,brand user-centric technologies,7700000.0,,,0,1,1,Caleb Raval,331920294
RENT-APAR-223,Available,Rent,2025-06-26,Din Park,Bhayandar East,Mira Bhayandar,401101,Apartment,4.0,5,1741,Built-up,21,25,Semi-Furnished,South-West,1,3,facilitate next-generation e-tailers,,43000.0,129000.0,5204,0,1,Nidra Nadkarni,1624920929
SALE-SHOP-224,Available,Sale,2024-03-18,Joshi Apartments,Golden Nest,Mira Bhayandar,401107,Shop,,0,687,Built-up,25,2,Unfurnished,North,0,15,revolutionize one-to-one info-mediaries,30000000.0,,,0,1,1,Chandani Chokshi,917784314226
RENT-APAR-225,Available,Rent,2024-12-12,Kadakia Apartments,Shivar Garden,Mira Bhayandar,401101,Apartment,3.0,4,1319,Carpet,8,10,Fully Furnished,North-East,2,25,envisioneer frictionless synergies,,68000.0,272000.0,5855,0,1,Deepa Mitra,348431406
SALE-BUNG-226,Available,Sale,2024-04-03,Dugar Heights,Bhayandar East,Mira Bhayandar,401101,Bungalow,5.0,7,1872,Built-up,0,2,Semi-Furnished,North,0,4,facilitate distributed relationships,44900000.0,,,0,1,2,Dipta Bal,913434330764
SALE-OFFI-227,Available,Sale,2024-11-24,Dass Enclave,Jesal Park,Mira Bhayandar,401105,Office Space,,1,813,Built-up,20,2,Semi-Furnished,South-West,1,4,mesh efficient e-commerce,21600000.0,,,0,1,1,Bhavika Bhardwaj,8576540803
SALE-OFFI-228,Available,Sale,2024-06-24,Dhaliwal Apartments,Mira Road East,Mira Bhayandar,401101,Office Space,,1,1473,Built-up,5,2,Semi-Furnished,South,1,21,visualize virtual platforms,34800000.0,,,0,1,2,Tripti Butala,8917348253
SALE-OFFI-229,Available,Sale,2023-08-27,Dubey Towers,Golden Nest,Mira Bhayandar,401101,Office Space,,0,479,Carpet,17,2,Unfurnished,South-West,1,4,extend front-end partnerships,39000000.0,,,0,1,1,Vanya Dasgupta,142807459
RENT-APAR-230,Available,Rent,2023-12-14,Behl Complex,Shivar Garden,Mira Bhayandar,401107,Apartment,3.0,4,1255,Carpet,19,23,Fully Furnished,North,1,20,repurpose proactive synergies,,67000.0,201000.0,3904,1,2,Eta Dutta,919048341715
RENT-OFFI-231,Available,Rent,2024-02-27,Sanghvi Gardens,Shivar Garden,Mira Bhayandar,401101,Office Space,,1,1985,Built-up,24,2,Unfurnished,North-East,1,16,whiteboard user-centric systems,,106000.0,424000.0,0,0,2,Wakeeta Magar,912597250057
RENT-OFFI-232,Available,Rent,2024-12-22,Khatri Towers,Bhayandar West,Mira Bhayandar,401107,Office Space,,0,1499,Carpet,0,2,Semi-Furnished,South-West,2,23,transform transparent communities,,147000.0,735000.0,0,1,1,Qarin Bora,910134407900
RENT-OFFI-233,Available,Rent,2024-09-28,Sarna Complex,Kanakia,Mira Bhayandar,401101,Office Space,,1,988,Carpet,5,2,Fully Furnished,North-East,0,24,disintermediate transparent solutions,,169000.0,507000.0,0,0,1,Ekiya Raj,910769413141
SALE-APAR-234,Available,Sale,2024-06-12,Sandhu Towers,Mira Road East,Mira Bhayandar,401105,Apartment,4.0,4,1928,Carpet,15,28,Unfurnished,North-East,1,16,exploit robust solutions,18800000.0,,,6809,1,1,Raghav Dey,912906934327
SALE-SHOP-235,Available,Sale,2024-11-04,Loyal Greens,Naya Nagar,Mira Bhayandar,401107,Shop,,0,231,Built-up,8,2,Unfurnished,East,0,4,redefine integrated eyeballs,16300000.0,,,0,0,1,Yashawini Tank,6992748390
RENT-SHOP-236,Available,Rent,2025-02-06,Borah Towers,Bhayandar East,Mira Bhayandar,401105,Shop,,0,1846,Built-up,0,2,Unfurnished,North,0,20,extend distributed deliverables,,99000.0,396000.0,0,1,1,Ekavir Dewan,917784798492
SALE-SHOP-237,Available,Sale,2024-12-22,Shankar Apartments,Shanti Nagar,Mira Bhayandar,401101,Shop,,1,1395,Built-up,5,2,Unfurnished,South,0,13,engage out-of-the-box solutions,19800000.0,,,0,1,1,Ria Garde,2062318627
RENT-SHOP-238,Available,Rent,2025-01-04,Chowdhury Enclave,Bhayandar West,Mira Bhayandar,401101,Shop,,1,1375,Carpet,19,2,Unfurnished,West,0,2,scale frictionless portals,,64000.0,256000.0,0,0,1,Harinakshi Yogi,4176894288
SALE-APAR-239,Available,Sale,2024-06-17,Chaudhary Greens,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,3,679,Built-up,12,22,Fully Furnished,South-West,2,24,facilitate killer e-commerce,11000000.0,,,2809,1,1,Logan Viswanathan,1272331110
SALE-OFFI-240,Available,Sale,2024-05-30,Dar Apartments,Shanti Nagar,Mira Bhayandar,401101,Office Space,,0,1076,Built-up,19,2,Fully Furnished,North-East,0,3,repurpose 24/7 partnerships,14800000.0,,,0,0,2,Kevin Dar,4574706779
SALE-APAR-241,Available,Sale,2023-08-19,Roy Complex,Shivar Garden,Mira Bhayandar,401107,Apartment,2.0,3,737,Built-up,21,6,Unfurnished,North-East,1,22,enable web-enabled infrastructures,11900000.0,,,2514,1,2,Yamini Bahl,6237166936
SALE-OFFI-242,Available,Sale,2024-06-16,Chaudhary Enclave,Bhayandar East,Mira Bhayandar,401101,Office Space,,0,679,Carpet,10,2,Fully Furnished,North-East,2,16,envisioneer cutting-edge communities,35200000.0,,,0,1,2,Frado Sha,959952979
SALE-OFFI-243,Available,Sale,2023-08-22,Padmanabhan Heights,Naya Nagar,Mira Bhayandar,401101,Office Space,,1,1058,Built-up,20,2,Unfurnished,South-West,2,10,cultivate strategic niches,28300000.0,,,0,1,2,Ekta Bera,5006573027
SALE-BUNG-244,Available,Sale,2025-03-01,Shankar Complex,Shivar Garden,Mira Bhayandar,401101,Bungalow,4.0,6,2029,Carpet,0,2,Semi-Furnished,South,1,9,envisioneer compelling networks,27500000.0,,,0,1,1,Pallavi Sandal,5726074575
SALE-BUNG-245,Available,Sale,2024-11-01,Char Apartments,Naya Nagar,Mira Bhayandar,401107,Bungalow,4.0,5,2511,Built-up,0,2,Semi-Furnished,South-West,2,4,re-intermediate sticky methodologies,47500000.0,,,0,0,2,Jairaj Chaudhuri,3802325727
SALE-BUNG-246,Available,Sale,2025-05-03,Baral Greens,Shanti Nagar,Mira Bhayandar,401101,Bungalow,3.0,4,2038,Built-up,0,2,Unfurnished,South-West,0,5,incubate collaborative partnerships,34000000.0,,,0,0,1,Nirja Rai,4703950551
RENT-APAR-247,Available,Rent,2024-07-05,Borde Plaza,Shanti Nagar,Mira Bhayandar,401105,Apartment,1.0,1,642,Carpet,14,9,Unfurnished,South-West,1,4,synergize strategic infrastructures,,25000.0,75000.0,1610,1,1,Janya Chaudhari,9703530330
RENT-OFFI-248,Available,Rent,2025-02-23,Saini Complex,Kanakia,Mira Bhayandar,401105,Office Space,,0,1462,Carpet,1,2,Semi-Furnished,South,0,7,revolutionize virtual content,,57000.0,285000.0,0,1,1,Gabriel Wable,914450950160
SALE-OFFI-249,Available,Sale,2023-09-29,Sagar Apartments,Jesal Park,Mira Bhayandar,401105,Office Space,,1,1391,Carpet,4,2,Fully Furnished,North,2,8,synergize killer e-markets,11700000.0,,,0,0,1,Agastya Ganguly,293723491
RENT-APAR-250,Available,Rent,2024-10-13,Pant Park,Shanti Nagar,Mira Bhayandar,401105,Apartment,2.0,2,901,Built-up,10,27,Fully Furnished,West,1,7,redefine virtual vortals,,35000.0,140000.0,3648,1,1,Ubika Sangha,5946158625
SALE-APAR-251,Available,Sale,2023-09-30,Goel Heights,Beverly Park,Mira Bhayandar,401105,Apartment,4.0,5,1615,Carpet,25,12,Fully Furnished,East,1,10,seize killer supply-chains,26100000.0,,,5452,1,1,Balveer Bahl,9497206293
SALE-OFFI-252,Available,Sale,2025-04-07,Hans Heights,Shanti Nagar,Mira Bhayandar,401105,Office Space,,1,790,Carpet,14,2,Semi-Furnished,North,2,16,drive plug-and-play technologies,28000000.0,,,0,1,2,Mitali Murthy,912725962779
RENT-APAR-253,Available,Rent,2024-01-28,Soman Enclave,Mira Road East,Mira Bhayandar,401105,Apartment,2.0,3,805,Built-up,6,6,Semi-Furnished,North-East,2,19,seize visionary deliverables,,40000.0,160000.0,2520,1,2,Abhiram Konda,910112761315
SALE-APAR-254,Available,Sale,2024-02-29,Chaudhary Gardens,Bhayandar West,Mira Bhayandar,401101,Apartment,1.0,2,584,Built-up,23,12,Semi-Furnished,South-West,0,9,harness world-class niches,4500000.0,,,1837,1,2,Ekapad Bhatt,8214951512
RENT-APAR-255,Available,Rent,2023-09-14,Tella Greens,Jesal Park,Mira Bhayandar,401107,Apartment,4.0,4,1888,Carpet,10,25,Fully Furnished,West,2,9,grow open-source mindshare,,63000.0,315000.0,8458,1,1,Niharika Misra,911936749661
SALE-BUNG-256,Available,Sale,2023-11-18,Ranganathan Complex,Jesal Park,Mira Bhayandar,401101,Bungalow,3.0,5,2244,Carpet,0,2,Fully Furnished,West,0,17,expedite revolutionary eyeballs,35900000.0,,,0,1,1,Janani Karpe,1479968134
SALE-BUNG-257,Available,Sale,2024-01-07,Nagi Gardens,Beverly Park,Mira Bhayandar,401107,Bungalow,5.0,7,1882,Carpet,0,2,Semi-Furnished,North-East,0,5,incubate interactive infrastructures,31600000.0,,,0,0,2,Ekaraj Tiwari,910604506289
RENT-SHOP-258,Available,Rent,2025-01-20,Andra Gardens,Bhayandar East,Mira Bhayandar,401101,Shop,,1,2093,Carpet,14,2,Unfurnished,North,1,14,reinvent customized methodologies,,111000.0,555000.0,0,0,2,Viraj Gokhale,5744184727
SALE-BUNG-259,Available,Sale,2025-03-25,Bala Heights,Jesal Park,Mira Bhayandar,401105,Bungalow,4.0,6,2472,Carpet,0,2,Semi-Furnished,South-West,0,4,facilitate collaborative web-readiness,27700000.0,,,0,1,1,Inaya Dhingra,9970010692
SALE-BUNG-260,Available,Sale,2025-06-17,Shan Greens,Jesal Park,Mira Bhayandar,401101,Bungalow,3.0,5,2627,Carpet,0,2,Unfurnished,North,0,8,synergize B2B interfaces,46800000.0,,,0,1,1,Rayaan Rout,7065613537
SALE-APAR-261,Available,Sale,2024-07-01,Sarma Complex,Kanakia,Mira Bhayandar,401107,Apartment,3.0,3,1246,Built-up,20,10,Semi-Furnished,North,1,21,e-enable synergistic methodologies,27400000.0,,,5190,1,2,William Balasubramanian,2090739110
RENT-APAR-262,Available,Rent,2025-03-01,Mangat Greens,Naya Nagar,Mira Bhayandar,401101,Apartment,3.0,3,1154,Carpet,20,8,Semi-Furnished,South,2,13,visualize user-centric channels,,49000.0,98000.0,4998,1,2,Garima Johal,281935988
SALE-SHOP-263,Available,Sale,2024-09-28,Shukla Residency,Kanakia,Mira Bhayandar,401101,Shop,,0,746,Built-up,18,2,Unfurnished,North,2,17,orchestrate efficient e-markets,7400000.0,,,0,0,1,Chaaya Subramanian,542011318
RENT-SHOP-264,Available,Rent,2024-09-20,Saran Gardens,Kanakia,Mira Bhayandar,401107,Shop,,1,2003,Carpet,18,2,Unfurnished,South,0,8,strategize one-to-one applications,,200000.0,600000.0,0,1,1,Pratyush Lad,2154024297
SALE-BUNG-265,Available,Sale,2024-04-19,Luthra Park,Beverly Park,Mira Bhayandar,401107,Bungalow,5.0,6,2122,Built-up,0,2,Semi-Furnished,West,1,22,seize real-time metrics,27700000.0,,,0,1,2,Lucky Kapadia,9001019567
RENT-SHOP-266,Available,Rent,2023-07-28,Radhakrishnan Gardens,Shanti Nagar,Mira Bhayandar,401105,Shop,,0,1865,Built-up,18,2,Unfurnished,North-East,2,8,brand collaborative mindshare,,191000.0,955000.0,0,1,2,Yashvi Hans,914561000183
SALE-BUNG-267,Available,Sale,2025-06-15,Dewan Plaza,Bhayandar West,Mira Bhayandar,401107,Bungalow,5.0,6,2646,Carpet,0,2,Semi-Furnished,West,0,9,benchmark dot-com e-tailers,48900000.0,,,0,0,2,Chaitaly Pall,8358314863
SALE-BUNG-268,Available,Sale,2023-08-10,Bansal Plaza,Naya Nagar,Mira Bhayandar,401105,Bungalow,3.0,4,2065,Carpet,0,2,Unfurnished,East,2,11,whiteboard revolutionary e-tailers,29300000.0,,,0,1,2,Anirudh Dhillon,9836279468
RENT-SHOP-269,Available,Rent,2024-02-07,Yohannan Towers,Jesal Park,Mira Bhayandar,401101,Shop,,1,564,Carpet,2,2,Unfurnished,North,2,23,enhance rich paradigms,,191000.0,764000.0,0,1,1,Bahadurjit Narang,917005708952
RENT-SHOP-270,Available,Rent,2025-01-23,Kamdar Apartments,Mira Road East,Mira Bhayandar,401101,Shop,,1,684,Built-up,16,2,Unfurnished,West,0,5,syndicate bricks-and-clicks bandwidth,,95000.0,190000.0,0,0,2,Oni Pillai,912227703186
SALE-APAR-271,Available,Sale,2024-10-12,Dani Apartments,Bhayandar West,Mira Bhayandar,401101,Apartment,3.0,3,1156,Carpet,16,13,Semi-Furnished,West,0,1,morph efficient e-services,21200000.0,,,4745,0,2,Zinal Naidu,912150237594
RENT-APAR-272,Available,Rent,2023-08-03,Bahl Gardens,Beverly Park,Mira Bhayandar,401105,Apartment,2.0,2,872,Carpet,24,5,Unfurnished,North-East,2,8,generate strategic eyeballs,,35000.0,175000.0,2335,1,1,Wahab Kar,1309541913
SALE-SHOP-273,Available,Sale,2024-06-03,Bhandari Residency,Shivar Garden,Mira Bhayandar,401107,Shop,,1,299,Carpet,17,2,Unfurnished,East,0,3,maximize impactful functionalities,18600000.0,,,0,0,1,Vrishti Ahuja,9702467294
SALE-SHOP-274,Available,Sale,2025-06-03,Kapadia Residency,Bhayandar West,Mira Bhayandar,401101,Shop,,0,1596,Built-up,25,2,Unfurnished,South-West,2,23,whiteboard visionary interfaces,12900000.0,,,0,1,2,Gagan Dalal,5139961064
SALE-BUNG-275,Available,Sale,2024-04-26,Shanker Park,Mira Road East,Mira Bhayandar,401101,Bungalow,4.0,5,2529,Carpet,0,2,Semi-Furnished,South,2,3,deliver open-source applications,27000000.0,,,0,1,2,Vrinda Lata,5868826959
SALE-BUNG-276,Available,Sale,2023-09-13,Dada Plaza,Beverly Park,Mira Bhayandar,401107,Bungalow,3.0,4,3328,Carpet,0,2,Semi-Furnished,East,1,8,optimize cutting-edge mindshare,48900000.0,,,0,0,1,Zashil Kunda,911640100583
SALE-APAR-277,Available,Sale,2024-06-02,Warrior Towers,Jesal Park,Mira Bhayandar,401105,Apartment,3.0,4,1628,Carpet,3,23,Fully Furnished,North-East,0,7,iterate web-enabled content,24400000.0,,,5995,1,2,Isaiah Bhatia,3288288554
SALE-APAR-278,Available,Sale,2023-09-10,Dubey Enclave,Jesal Park,Mira Bhayandar,401105,Apartment,3.0,4,1983,Built-up,18,14,Semi-Furnished,East,1,22,embrace seamless metrics,26400000.0,,,5184,1,2,Bimala Lall,918120861697
SALE-BUNG-279,Available,Sale,2023-10-02,Dugal Park,Mira Road East,Mira Bhayandar,401107,Bungalow,3.0,5,3104,Built-up,0,2,Fully Furnished,North,0,13,facilitate proactive ROI,42600000.0,,,0,1,1,Frado Soman,1969278300
SALE-BUNG-280,Available,Sale,2023-08-27,Bora Greens,Golden Nest,Mira Bhayandar,401101,Bungalow,5.0,6,2797,Carpet,0,2,Semi-Furnished,West,2,3,utilize frictionless schemas,48200000.0,,,0,1,1,Harsh Varty,919084265735
SALE-OFFI-281,Available,Sale,2025-06-01,Sagar Apartments,Mira Road East,Mira Bhayandar,401107,Office Space,,1,1194,Built-up,2,2,Fully Furnished,North,1,22,orchestrate front-end users,21800000.0,,,0,0,1,Bina Sami,3523146829
SALE-APAR-282,Available,Sale,2025-01-22,Bhagat Park,Beverly Park,Mira Bhayandar,401105,Apartment,4.0,5,1728,Carpet,0,22,Semi-Furnished,North-East,2,21,syndicate enterprise channels,25100000.0,,,6025,1,2,Nimrat Kapur,6489606979
SALE-OFFI-283,Available,Sale,2023-08-04,Char Plaza,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1,2367,Built-up,12,2,Unfurnished,East,1,9,empower integrated mindshare,32800000.0,,,0,0,1,Matthew Atwal,913030819406
RENT-APAR-284,Available,Rent,2024-12-12,Lal Plaza,Golden Nest,Mira Bhayandar,401105,Apartment,4.0,5,1632,Built-up,2,6,Semi-Furnished,North,2,8,morph interactive mindshare,,41000.0,164000.0,4343,1,2,Vedhika Pau,2325003244
SALE-SHOP-285,Available,Sale,2025-05-11,Sagar Enclave,Shanti Nagar,Mira Bhayandar,401101,Shop,,0,1057,Built-up,11,2,Unfurnished,South-West,1,15,e-enable sticky deliverables,21300000.0,,,0,1,2,Qushi Ramakrishnan,915231659777
RENT-APAR-286,Available,Rent,2025-04-30,Pillay Park,Kanakia,Mira Bhayandar,401105,Apartment,2.0,2,696,Carpet,25,8,Unfurnished,West,1,18,syndicate customized networks,,39000.0,117000.0,2737,1,1,Vrishti Manda,913179921266
SALE-SHOP-287,Available,Sale,2025-05-27,Koshy Gardens,Naya Nagar,Mira Bhayandar,401105,Shop,,0,2096,Carpet,3,2,Unfurnished,South-West,1,12,transform out-of-the-box communities,22400000.0,,,0,0,1,Yash Dhaliwal,9547341131
SALE-OFFI-288,Available,Sale,2024-05-07,Chaudhry Enclave,Bhayandar West,Mira Bhayandar,401107,Office Space,,1,570,Built-up,22,2,Fully Furnished,North,2,18,transition extensible users,11300000.0,,,0,1,1,Ishaan Palan,2791534805
SALE-APAR-289,Available,Sale,2023-11-18,Tara Greens,Bhayandar West,Mira Bhayandar,401107,Apartment,4.0,4,1855,Carpet,18,9,Unfurnished,South-West,2,20,grow cutting-edge channels,19000000.0,,,6537,0,1,Daniel Mann,517717680
SALE-APAR-290,Available,Sale,2023-08-20,Sen Complex,Naya Nagar,Mira Bhayandar,401107,Apartment,1.0,1,626,Built-up,0,10,Semi-Furnished,South,1,13,maximize dynamic e-commerce,5000000.0,,,2445,0,2,Sarthak Kothari,919851837040
RENT-SHOP-291,Available,Rent,2025-01-16,Gaba Enclave,Shivar Garden,Mira Bhayandar,401105,Shop,,0,2010,Built-up,22,2,Unfurnished,South-West,0,7,optimize integrated communities,,123000.0,615000.0,0,1,1,Faras Prakash,1580476222
RENT-SHOP-292,Available,Rent,2025-01-20,Wadhwa Complex,Bhayandar East,Mira Bhayandar,401107,Shop,,0,1757,Carpet,9,2,Unfurnished,South,0,1,streamline one-to-one e-markets,,118000.0,354000.0,0,0,2,Lucky Deshmukh,3604604461
RENT-OFFI-293,Available,Rent,2024-05-27,Contractor Park,Mira Road East,Mira Bhayandar,401101,Office Space,,0,1315,Built-up,15,2,Unfurnished,South-West,2,10,utilize web-enabled channels,,197000.0,394000.0,0,1,2,Wridesh Rout,8114247161
SALE-APAR-294,Available,Sale,2023-12-22,Wali Enclave,Bhayandar East,Mira Bhayandar,401101,Apartment,1.0,1,470,Carpet,4,13,Unfurnished,West,1,8,synthesize clicks-and-mortar markets,4900000.0,,,1305,1,1,William Chawla,6551589211
RENT-APAR-295,Available,Rent,2024-01-14,Bhattacharyya Gardens,Shivar Garden,Mira Bhayandar,401101,Apartment,2.0,3,828,Built-up,1,28,Fully Furnished,East,2,25,enable e-business communities,,36000.0,144000.0,3704,1,2,Gautam Nagy,4493574928
SALE-BUNG-296,Available,Sale,2023-07-25,Cherian Park,Naya Nagar,Mira Bhayandar,401107,Bungalow,5.0,7,1925,Built-up,0,2,Semi-Furnished,North,1,8,empower B2B e-markets,47900000.0,,,0,1,1,Jagdish Biswas,8574845986
RENT-APAR-297,Available,Rent,2024-06-26,Biswas Gardens,Bhayandar East,Mira Bhayandar,401101,Apartment,3.0,4,1922,Carpet,21,4,Fully Furnished,East,2,16,optimize viral channels,,48000.0,192000.0,8058,1,1,Adweta Bhagat,913203922270
SALE-BUNG-298,Available,Sale,2024-09-01,Tandon Residency,Bhayandar East,Mira Bhayandar,401101,Bungalow,4.0,5,2893,Carpet,0,2,Fully Furnished,South-West,2,7,architect dot-com portals,27500000.0,,,0,1,2,Sathvik Arya,918631094602
RENT-OFFI-299,Available,Rent,2025-01-05,Goswami Greens,Shanti Nagar,Mira Bhayandar,401105,Office Space,,1,2391,Built-up,25,2,Semi-Furnished,West,2,6,aggregate efficient web services,,197000.0,591000.0,0,0,1,Ekavir Tank,3744091594
