property_id,listing_status,listing_type,listing_date,closing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,area__sq__ft,asking_price__â_¹,monthly_rent__â_¹,final_price__â_¹,owner_name
SALE-APAR-2599,Sold,Sale,2020-12-27,2021-03-19,Bhavsar Complex,Bhayandar West,Mira Bhayandar,401107,Apartment,2.0,814,13600000.0,,13301048.0,Nisha Bera
SALE-OFFI-2600,Sold,Sale,2023-06-19,2023-07-15,Garde Complex,Golden Nest,Mira Bhayandar,401101,Office Space,,849,13700000.0,,13631344.0,Suhani Gokhale
SALE-SHOP-2601,Sold,Sale,2024-03-24,2024-05-01,Ganesh Heights,Mira Road East,Mira Bhayandar,401107,Shop,,1481,25600000.0,,24457869.0,Vaishnavi Wable
RENT-APAR-2602,Rented,Rent,2025-02-26,2025-05-18,Patel Towers,Mira Road East,Mira Bhayandar,401101,Apartment,1.0,569,,22000.0,22000.0,Nathaniel Varghese
RENT-SHOP-2603,Rented,Rent,2024-07-13,2024-08-16,Randhawa Heights,Golden Nest,Mira Bhayandar,401105,Shop,,1032,,75000.0,75000.0,Lekha Kibe
RENT-APAR-2604,Rented,Rent,2021-08-03,2021-10-02,Merchant Park,Bhayandar West,Mira Bhayandar,401105,Apartment,2.0,662,,26000.0,26000.0,Ishwar Butala
RENT-SHOP-2605,Rented,Rent,2021-07-05,2021-08-12,Kumar Complex,Bhayandar West,Mira Bhayandar,401101,Shop,,1541,,95000.0,95000.0,Manbir Narasimhan
SALE-OFFI-2606,Sold,Sale,2024-01-27,2024-03-31,Mallick Heights,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1109,39700000.0,,38884172.0,Brinda Johal
SALE-APAR-2607,Sold,Sale,2023-06-01,2023-08-24,Sundaram Heights,Shanti Nagar,Mira Bhayandar,401105,Apartment,1.0,470,6100000.0,,6043028.0,Shivani Uppal
RENT-APAR-2608,Rented,Rent,2023-06-19,2023-07-27,Wali Residency,Bhayandar West,Mira Bhayandar,401107,Apartment,2.0,700,,33000.0,33000.0,Pavani Kashyap
RENT-SHOP-2609,Rented,Rent,2021-08-07,2021-09-21,Kaul Park,Shanti Nagar,Mira Bhayandar,401101,Shop,,1077,,120000.0,120000.0,Tejas Viswanathan
SALE-SHOP-2610,Sold,Sale,2024-10-20,2025-01-17,Kohli Towers,Mira Road East,Mira Bhayandar,401105,Shop,,1987,14200000.0,,14069792.0,Maanav Prabhu
SALE-APAR-2611,Sold,Sale,2024-12-14,2025-02-12,Samra Plaza,Beverly Park,Mira Bhayandar,401101,Apartment,3.0,1704,21800000.0,,21504557.0,Jagvi Dhaliwal
SALE-SHOP-2612,Sold,Sale,2024-07-24,2024-08-20,Pillay Towers,Golden Nest,Mira Bhayandar,401105,Shop,,720,12400000.0,,11958710.0,Benjamin Dash
RENT-SHOP-2613,Rented,Rent,2021-09-28,2021-11-02,Edwin Park,Kanakia,Mira Bhayandar,401105,Shop,,493,,91000.0,91000.0,Udyati Aggarwal
RENT-SHOP-2614,Rented,Rent,2023-01-04,2023-02-05,Luthra Complex,Bhayandar West,Mira Bhayandar,401107,Shop,,896,,117000.0,117000.0,Hema Bhavsar
RENT-OFFI-2615,Rented,Rent,2025-01-08,2025-03-09,Nagarajan Park,Mira Road East,Mira Bhayandar,401101,Office Space,,1657,,181000.0,181000.0,Sara Konda
SALE-APAR-2616,Sold,Sale,2023-02-26,2023-04-06,Sekhon Complex,Golden Nest,Mira Bhayandar,401107,Apartment,3.0,1499,18200000.0,,17641794.0,Ekantika Murty
SALE-SHOP-2617,Sold,Sale,2025-07-12,2025-09-22,Viswanathan Heights,Mira Road East,Mira Bhayandar,401101,Shop,,862,10200000.0,,9758162.0,Azad Hans
SALE-OFFI-2618,Sold,Sale,2023-02-12,2023-03-29,Shere Residency,Mira Road East,Mira Bhayandar,401101,Office Space,,1147,35300000.0,,34187211.0,Raghav Roy
RENT-SHOP-2619,Rented,Rent,2025-07-23,2025-10-06,Bhandari Heights,Bhayandar East,Mira Bhayandar,401101,Shop,,1472,,111000.0,111000.0,Avni Gole
SALE-OFFI-2620,Sold,Sale,2023-10-25,2023-12-12,Hayer Plaza,Shanti Nagar,Mira Bhayandar,401105,Office Space,,1558,14300000.0,,13776088.0,Vasatika Gara
RENT-APAR-2621,Rented,Rent,2025-06-11,2025-09-02,Johal Complex,Beverly Park,Mira Bhayandar,401101,Apartment,2.0,886,,34000.0,34000.0,Pavani Sathe
SALE-SHOP-2622,Sold,Sale,2021-06-20,2021-08-30,Prabhakar Towers,Mira Road East,Mira Bhayandar,401101,Shop,,1820,9200000.0,,8870097.0,Laban Nagar
SALE-APAR-2623,Sold,Sale,2025-06-01,2025-08-02,Wali Plaza,Kanakia,Mira Bhayandar,401105,Apartment,1.0,576,5500000.0,,5325328.0,Janani Thaker
SALE-APAR-2624,Sold,Sale,2025-04-18,2025-05-21,Soni Plaza,Bhayandar West,Mira Bhayandar,401107,Apartment,1.0,639,7800000.0,,7703170.0,Nidra Rama
SALE-APAR-2625,Sold,Sale,2022-12-28,2023-02-16,Pandya Towers,Mira Road East,Mira Bhayandar,401101,Apartment,3.0,1689,23700000.0,,23490740.0,Tristan Saraf
SALE-APAR-2626,Sold,Sale,2021-04-25,2021-07-14,Prabhu Park,Golden Nest,Mira Bhayandar,401107,Apartment,1.0,635,4600000.0,,4577338.0,Tripti Badal
RENT-OFFI-2627,Rented,Rent,2024-08-03,2024-10-18,Muni Towers,Bhayandar East,Mira Bhayandar,401107,Office Space,,1114,,166000.0,166000.0,Abhimanyu Yogi
SALE-APAR-2628,Sold,Sale,2023-05-04,2023-07-10,Dyal Park,Beverly Park,Mira Bhayandar,401105,Apartment,1.0,625,6800000.0,,6551216.0,Sudiksha Bala
RENT-SHOP-2629,Rented,Rent,2023-11-19,2024-01-07,Tandon Heights,Shanti Nagar,Mira Bhayandar,401107,Shop,,1245,,166000.0,166000.0,Isaiah Ray
SALE-APAR-2630,Sold,Sale,2024-01-24,2024-03-26,Srivastava Heights,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,1471,17200000.0,,17000928.0,Kai Jayaraman
RENT-APAR-2631,Rented,Rent,2021-03-10,2021-05-27,Keer Heights,Golden Nest,Mira Bhayandar,401107,Apartment,3.0,1660,,47000.0,47000.0,Sanaya Nanda
RENT-SHOP-2632,Rented,Rent,2023-02-18,2023-03-18,Kapur Plaza,Bhayandar West,Mira Bhayandar,401107,Shop,,550,,147000.0,147000.0,Jeremiah Peri
SALE-SHOP-2633,Sold,Sale,2022-01-31,2022-04-30,Sehgal Towers,Shanti Nagar,Mira Bhayandar,401105,Shop,,363,34900000.0,,34076171.0,Wyatt Sastry
RENT-OFFI-2634,Rented,Rent,2023-12-16,2024-01-30,Memon Heights,Bhayandar West,Mira Bhayandar,401105,Office Space,,1534,,117000.0,117000.0,Dhriti Minhas
RENT-APAR-2635,Rented,Rent,2022-08-20,2022-10-09,Babu Complex,Kanakia,Mira Bhayandar,401105,Apartment,1.0,672,,24000.0,24000.0,Vansha Babu
SALE-OFFI-2636,Sold,Sale,2025-02-24,2025-05-02,Mannan Park,Bhayandar East,Mira Bhayandar,401105,Office Space,,267,27500000.0,,27275638.0,Teerth Atwal
SALE-APAR-2637,Sold,Sale,2021-06-09,2021-09-01,Saxena Plaza,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1483,17700000.0,,17101106.0,Leela Kapadia
RENT-OFFI-2638,Rented,Rent,2020-12-14,2021-03-07,Kala Towers,Shanti Nagar,Mira Bhayandar,401101,Office Space,,665,,175000.0,175000.0,Anamika Mander
SALE-SHOP-2639,Sold,Sale,2023-06-01,2023-07-15,Nazareth Park,Shanti Nagar,Mira Bhayandar,401107,Shop,,1242,31400000.0,,31042320.0,Qabil Bali
RENT-SHOP-2640,Rented,Rent,2022-12-31,2023-03-17,Gour Towers,Beverly Park,Mira Bhayandar,401105,Shop,,2323,,123000.0,123000.0,Yagnesh Dutt
RENT-SHOP-2641,Rented,Rent,2022-04-22,2022-05-25,Kashyap Heights,Kanakia,Mira Bhayandar,401101,Shop,,1411,,69000.0,69000.0,Nitesh Tailor
SALE-SHOP-2642,Sold,Sale,2024-09-08,2024-10-04,Palla Towers,Bhayandar East,Mira Bhayandar,401107,Shop,,1383,15700000.0,,15502083.0,Yagnesh Wason
SALE-APAR-2643,Sold,Sale,2022-06-30,2022-07-25,Hayre Residency,Beverly Park,Mira Bhayandar,401101,Apartment,1.0,439,5200000.0,,5104947.0,Shivansh Singhal
RENT-APAR-2644,Rented,Rent,2024-10-06,2024-12-27,Zachariah Plaza,Kanakia,Mira Bhayandar,401107,Apartment,1.0,516,,15000.0,15000.0,Bachittar Dhar
SALE-APAR-2645,Sold,Sale,2020-11-11,2021-02-08,Chaudhuri Plaza,Bhayandar East,Mira Bhayandar,401101,Apartment,2.0,781,12100000.0,,11584207.0,Manan Ganguly
RENT-OFFI-2646,Rented,Rent,2021-12-11,2022-02-08,Pai Complex,Beverly Park,Mira Bhayandar,401105,Office Space,,2001,,121000.0,121000.0,Qushi Bhavsar
RENT-OFFI-2647,Rented,Rent,2024-02-06,2024-03-07,Minhas Heights,Beverly Park,Mira Bhayandar,401107,Office Space,,1935,,135000.0,135000.0,Yashasvi Grover
SALE-SHOP-2648,Sold,Sale,2025-02-28,2025-05-20,Toor Residency,Mira Road East,Mira Bhayandar,401105,Shop,,1390,35200000.0,,33626794.0,Janaki Bhatnagar
RENT-APAR-2649,Rented,Rent,2024-11-24,2024-12-27,Jhaveri Towers,Bhayandar East,Mira Bhayandar,401101,Apartment,2.0,798,,33000.0,33000.0,Urvi Bose
RENT-SHOP-2650,Rented,Rent,2024-06-25,2024-08-18,Agrawal Plaza,Bhayandar West,Mira Bhayandar,401105,Shop,,2065,,121000.0,121000.0,Devansh Guha
RENT-APAR-2651,Rented,Rent,2024-03-14,2024-06-12,Bala Heights,Kanakia,Mira Bhayandar,401101,Apartment,2.0,870,,29000.0,29000.0,Akshay Sinha
RENT-SHOP-2652,Rented,Rent,2020-09-20,2020-12-13,Mohanty Plaza,Mira Road East,Mira Bhayandar,401101,Shop,,2165,,192000.0,192000.0,Abhiram Hayre
RENT-SHOP-2653,Rented,Rent,2024-11-04,2025-01-01,Saxena Heights,Mira Road East,Mira Bhayandar,401107,Shop,,1356,,78000.0,78000.0,Edhitha Nayar
SALE-SHOP-2654,Sold,Sale,2022-09-18,2022-10-22,Dey Residency,Shanti Nagar,Mira Bhayandar,401101,Shop,,932,16200000.0,,15488505.0,Damyanti Chaudhry
RENT-SHOP-2655,Rented,Rent,2020-12-09,2021-01-23,Nanda Complex,Kanakia,Mira Bhayandar,401105,Shop,,1397,,107000.0,107000.0,Advik Khare
RENT-OFFI-2656,Rented,Rent,2024-10-29,2025-01-24,Bhatti Park,Bhayandar West,Mira Bhayandar,401105,Office Space,,1309,,145000.0,145000.0,Jonathan Agrawal
SALE-APAR-2657,Sold,Sale,2021-06-27,2021-08-30,Parmer Heights,Bhayandar West,Mira Bhayandar,401107,Apartment,2.0,980,11800000.0,,11534214.0,Ikshita Arora
SALE-APAR-2658,Sold,Sale,2021-11-30,2022-02-20,Sinha Plaza,Golden Nest,Mira Bhayandar,401105,Apartment,3.0,1686,17600000.0,,16883697.0,Zilmil Choudhary
SALE-APAR-2659,Sold,Sale,2023-09-26,2023-11-12,Mangal Complex,Shanti Nagar,Mira Bhayandar,401105,Apartment,3.0,1725,17400000.0,,16552643.0,Ojas Parmer
RENT-APAR-2660,Rented,Rent,2022-03-30,2022-05-31,Vasa Park,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,773,,33000.0,33000.0,Mahika Morar
SALE-OFFI-2661,Sold,Sale,2022-03-24,2022-06-17,Dixit Heights,Shanti Nagar,Mira Bhayandar,401101,Office Space,,2006,35400000.0,,34079948.0,Mekhala Gupta
RENT-SHOP-2662,Rented,Rent,2024-07-30,2024-10-22,Nazareth Towers,Mira Road East,Mira Bhayandar,401101,Shop,,2401,,90000.0,90000.0,Waida Kala
SALE-OFFI-2663,Sold,Sale,2021-12-16,2022-02-27,Nori Residency,Bhayandar East,Mira Bhayandar,401105,Office Space,,412,18300000.0,,18268742.0,Ira Shukla
RENT-SHOP-2664,Rented,Rent,2023-09-11,2023-11-25,Mutti Complex,Bhayandar East,Mira Bhayandar,401105,Shop,,1695,,50000.0,50000.0,Yashoda Sami
SALE-SHOP-2665,Sold,Sale,2021-12-30,2022-02-25,Sankar Complex,Mira Road East,Mira Bhayandar,401105,Shop,,2038,8000000.0,,7928811.0,Netra Sahota
RENT-OFFI-2666,Rented,Rent,2021-06-04,2021-08-07,Bath Park,Bhayandar East,Mira Bhayandar,401107,Office Space,,1708,,79000.0,79000.0,Chaaya Dewan
RENT-OFFI-2667,Rented,Rent,2024-02-01,2024-04-29,Comar Plaza,Golden Nest,Mira Bhayandar,401107,Office Space,,1184,,172000.0,172000.0,Jairaj Saran
RENT-OFFI-2668,Rented,Rent,2022-01-26,2022-02-21,Nath Park,Shanti Nagar,Mira Bhayandar,401105,Office Space,,2458,,147000.0,147000.0,Finn Iyengar
RENT-SHOP-2669,Rented,Rent,2023-01-01,2023-02-04,Kaur Residency,Beverly Park,Mira Bhayandar,401107,Shop,,1886,,169000.0,169000.0,Harshil Hans
SALE-SHOP-2670,Sold,Sale,2025-04-23,2025-06-27,Kala Towers,Bhayandar West,Mira Bhayandar,401101,Shop,,1096,10300000.0,,9941331.0,Yamini Dugar
RENT-APAR-2671,Rented,Rent,2020-08-15,2020-09-13,Arora Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,1.0,552,,21000.0,21000.0,Ayaan Manda
SALE-SHOP-2672,Sold,Sale,2022-11-24,2022-12-18,Thakur Residency,Bhayandar West,Mira Bhayandar,401101,Shop,,2188,23900000.0,,23890255.0,Nirja Rama
RENT-OFFI-2673,Rented,Rent,2024-07-16,2024-10-02,Loyal Complex,Kanakia,Mira Bhayandar,401101,Office Space,,1911,,135000.0,135000.0,Falguni Chandran
SALE-APAR-2674,Sold,Sale,2024-05-11,2024-06-21,Kar Residency,Golden Nest,Mira Bhayandar,401105,Apartment,1.0,411,7800000.0,,7435901.0,Kashvi Morar
SALE-SHOP-2675,Sold,Sale,2023-05-14,2023-08-03,Desai Complex,Kanakia,Mira Bhayandar,401105,Shop,,477,29200000.0,,28159692.0,Ayushman Raj
SALE-SHOP-2676,Sold,Sale,2025-01-21,2025-03-29,Karan Residency,Bhayandar West,Mira Bhayandar,401101,Shop,,2000,26500000.0,,26098954.0,Krishna Chaudry
SALE-SHOP-2677,Sold,Sale,2022-03-12,2022-06-05,Soman Heights,Kanakia,Mira Bhayandar,401107,Shop,,2126,38900000.0,,38882797.0,Bhavini Thaman
SALE-SHOP-2678,Sold,Sale,2023-06-03,2023-08-06,Bobal Heights,Mira Road East,Mira Bhayandar,401105,Shop,,503,36900000.0,,36081339.0,Ubika Sengupta
SALE-SHOP-2679,Sold,Sale,2022-08-02,2022-10-14,Chand Residency,Beverly Park,Mira Bhayandar,401101,Shop,,1508,39000000.0,,38435777.0,Anthony Bal
RENT-OFFI-2680,Rented,Rent,2023-11-18,2023-12-30,Varma Plaza,Mira Road East,Mira Bhayandar,401107,Office Space,,660,,72000.0,72000.0,Megha Sood
SALE-APAR-2681,Sold,Sale,2023-09-21,2023-11-26,Talwar Park,Bhayandar West,Mira Bhayandar,401105,Apartment,1.0,682,6400000.0,,6214422.0,Vihaan Dugar
RENT-APAR-2682,Rented,Rent,2022-01-26,2022-04-19,Gopal Plaza,Kanakia,Mira Bhayandar,401101,Apartment,2.0,754,,38000.0,38000.0,Owen Vig
SALE-APAR-2683,Sold,Sale,2024-02-04,2024-03-09,Bawa Complex,Beverly Park,Mira Bhayandar,401105,Apartment,3.0,1668,22700000.0,,22080171.0,Andrew Parikh
SALE-SHOP-2684,Sold,Sale,2022-11-03,2022-12-26,Raval Residency,Beverly Park,Mira Bhayandar,401107,Shop,,832,31700000.0,,30923281.0,Sarthak Varma
SALE-SHOP-2685,Sold,Sale,2021-10-28,2021-11-22,Sachdeva Towers,Kanakia,Mira Bhayandar,401107,Shop,,1006,31700000.0,,30376817.0,Isaiah Rajan
SALE-SHOP-2686,Sold,Sale,2024-08-25,2024-11-11,Dani Plaza,Bhayandar East,Mira Bhayandar,401107,Shop,,1013,24800000.0,,24445635.0,Farhan Gala
RENT-APAR-2687,Rented,Rent,2024-07-19,2024-09-09,Thakur Complex,Beverly Park,Mira Bhayandar,401101,Apartment,2.0,711,,35000.0,35000.0,Aarnav Bansal
SALE-SHOP-2688,Sold,Sale,2024-01-16,2024-04-13,Mahajan Towers,Golden Nest,Mira Bhayandar,401101,Shop,,498,31600000.0,,30029283.0,Daksha De
SALE-APAR-2689,Sold,Sale,2022-04-07,2022-05-22,Uppal Park,Shanti Nagar,Mira Bhayandar,401101,Apartment,1.0,637,5700000.0,,5468471.0,Saksham Narayanan
RENT-APAR-2690,Rented,Rent,2022-04-09,2022-06-16,Bose Plaza,Bhayandar West,Mira Bhayandar,401105,Apartment,1.0,688,,16000.0,16000.0,Aarna Mittal
SALE-APAR-2691,Sold,Sale,2023-04-26,2023-06-29,Dâ€™Alia Plaza,Beverly Park,Mira Bhayandar,401107,Apartment,1.0,401,5600000.0,,5377520.0,Mitesh Chaudhary
SALE-OFFI-2692,Sold,Sale,2023-01-06,2023-02-07,Nadig Park,Kanakia,Mira Bhayandar,401105,Office Space,,923,14300000.0,,13593311.0,Nikita Zachariah
SALE-SHOP-2693,Sold,Sale,2022-08-29,2022-09-25,Naidu Complex,Shanti Nagar,Mira Bhayandar,401107,Shop,,397,21400000.0,,20490118.0,Hitesh Divan
SALE-OFFI-2694,Sold,Sale,2021-11-24,2022-02-14,Sarraf Heights,Mira Road East,Mira Bhayandar,401107,Office Space,,235,35700000.0,,35065799.0,Pahal Kibe
SALE-OFFI-2695,Sold,Sale,2022-03-30,2022-05-23,Dhar Heights,Kanakia,Mira Bhayandar,401107,Office Space,,2004,17600000.0,,16943849.0,Ijaya Bir
RENT-APAR-2696,Rented,Rent,2022-03-14,2022-04-13,Barad Plaza,Bhayandar West,Mira Bhayandar,401107,Apartment,2.0,1086,,36000.0,36000.0,Ekantika Dara
RENT-SHOP-2697,Rented,Rent,2023-04-21,2023-06-12,Bandi Towers,Golden Nest,Mira Bhayandar,401101,Shop,,2378,,111000.0,111000.0,Hritik Badal
RENT-OFFI-2698,Rented,Rent,2025-07-16,2025-09-08,Srinivas Park,Kanakia,Mira Bhayandar,401107,Office Space,,475,,197000.0,197000.0,Leela Goswami
RENT-APAR-2699,Rented,Rent,2023-09-08,2023-11-17,Chandran Complex,Bhayandar East,Mira Bhayandar,401107,Apartment,1.0,579,,18000.0,18000.0,Banjeet Chahal
SALE-APAR-2700,Sold,Sale,2020-09-23,2020-11-13,Taneja Complex,Shanti Nagar,Mira Bhayandar,401101,Apartment,3.0,1478,23000000.0,,22638903.0,Yochana Borde
RENT-APAR-2701,Rented,Rent,2020-12-10,2021-01-17,Ramachandran Complex,Kanakia,Mira Bhayandar,401101,Apartment,1.0,470,,23000.0,23000.0,Viraj Walla
RENT-APAR-2702,Rented,Rent,2022-06-02,2022-08-29,Pillai Plaza,Beverly Park,Mira Bhayandar,401105,Apartment,1.0,660,,22000.0,22000.0,Nikita Ganesh
RENT-OFFI-2703,Rented,Rent,2023-11-23,2024-02-09,Shan Towers,Mira Road East,Mira Bhayandar,401107,Office Space,,499,,112000.0,112000.0,Gavin Joshi
SALE-OFFI-2704,Sold,Sale,2023-01-31,2023-04-21,Gole Park,Bhayandar East,Mira Bhayandar,401101,Office Space,,1813,10700000.0,,10398474.0,Qadim Batra
SALE-OFFI-2705,Sold,Sale,2021-04-22,2021-06-07,Anand Plaza,Mira Road East,Mira Bhayandar,401105,Office Space,,1634,8200000.0,,8115119.0,Balvan Kapur
SALE-SHOP-2706,Sold,Sale,2023-03-16,2023-04-07,Rattan Plaza,Beverly Park,Mira Bhayandar,401107,Shop,,584,21300000.0,,21030802.0,Imaran Chaudhari
SALE-SHOP-2707,Sold,Sale,2022-03-26,2022-05-28,Chadha Park,Kanakia,Mira Bhayandar,401101,Shop,,1997,14200000.0,,14100678.0,Mohammed Puri
RENT-OFFI-2708,Rented,Rent,2021-10-14,2021-12-29,Panchal Plaza,Beverly Park,Mira Bhayandar,401105,Office Space,,977,,185000.0,185000.0,Luke Parekh
SALE-APAR-2709,Sold,Sale,2024-05-04,2024-07-09,Bhatia Heights,Shanti Nagar,Mira Bhayandar,401101,Apartment,2.0,710,9500000.0,,9446801.0,Brijesh Thaman
SALE-APAR-2710,Sold,Sale,2021-05-15,2021-06-05,Ramesh Heights,Mira Road East,Mira Bhayandar,401101,Apartment,3.0,1700,19600000.0,,19102628.0,Chatresh Kannan
SALE-APAR-2711,Sold,Sale,2022-11-13,2022-12-04,Bhavsar Towers,Mira Road East,Mira Bhayandar,401107,Apartment,2.0,724,14300000.0,,13940462.0,Advika Borra
RENT-SHOP-2712,Rented,Rent,2020-10-19,2020-11-12,Devan Towers,Beverly Park,Mira Bhayandar,401105,Shop,,856,,66000.0,66000.0,Kabir Pandya
RENT-APAR-2713,Rented,Rent,2021-10-27,2022-01-02,Sur Heights,Bhayandar West,Mira Bhayandar,401107,Apartment,1.0,628,,24000.0,24000.0,Michael Palan
RENT-OFFI-2714,Rented,Rent,2024-12-30,2025-03-27,Garde Residency,Golden Nest,Mira Bhayandar,401101,Office Space,,1441,,174000.0,174000.0,Eesha Krish
RENT-APAR-2715,Rented,Rent,2025-05-02,2025-06-24,Chada Towers,Shanti Nagar,Mira Bhayandar,401107,Apartment,1.0,426,,23000.0,23000.0,Avi Prashad
RENT-APAR-2716,Rented,Rent,2023-07-17,2023-09-15,Grewal Residency,Mira Road East,Mira Bhayandar,401107,Apartment,2.0,804,,39000.0,39000.0,Triveni Subramaniam
SALE-SHOP-2717,Sold,Sale,2025-02-18,2025-04-28,Dâ€™Alia Plaza,Golden Nest,Mira Bhayandar,401101,Shop,,1885,21300000.0,,21001265.0,Indrajit Mitter
SALE-OFFI-2718,Sold,Sale,2022-10-24,2022-12-30,Barad Residency,Kanakia,Mira Bhayandar,401107,Office Space,,1075,13800000.0,,13720187.0,Barkha Kalita
RENT-OFFI-2719,Rented,Rent,2022-12-10,2023-03-09,Sheth Towers,Mira Road East,Mira Bhayandar,401105,Office Space,,1583,,83000.0,83000.0,Ekansh Vohra
RENT-APAR-2720,Rented,Rent,2021-08-28,2021-10-15,Singhal Plaza,Kanakia,Mira Bhayandar,401107,Apartment,2.0,887,,39000.0,39000.0,Chandresh Thakkar
RENT-SHOP-2721,Rented,Rent,2024-11-30,2024-12-24,Pradhan Towers,Beverly Park,Mira Bhayandar,401101,Shop,,634,,109000.0,109000.0,Nakul Ravel
SALE-SHOP-2722,Sold,Sale,2022-07-07,2022-09-11,Batra Towers,Beverly Park,Mira Bhayandar,401105,Shop,,675,20000000.0,,19982698.0,Chakradev Sengupta
SALE-APAR-2723,Sold,Sale,2024-09-05,2024-10-30,Hayer Park,Kanakia,Mira Bhayandar,401105,Apartment,3.0,1211,20500000.0,,19835100.0,Zaitra Pandya
RENT-APAR-2724,Rented,Rent,2021-12-09,2022-02-07,Bobal Heights,Mira Road East,Mira Bhayandar,401101,Apartment,3.0,1163,,51000.0,51000.0,Umang Garde
RENT-SHOP-2725,Rented,Rent,2022-08-16,2022-11-10,Khalsa Residency,Golden Nest,Mira Bhayandar,401101,Shop,,1847,,180000.0,180000.0,Manthan Barad
RENT-SHOP-2726,Rented,Rent,2021-07-06,2021-10-03,Parsa Complex,Bhayandar East,Mira Bhayandar,401105,Shop,,621,,85000.0,85000.0,Mason Varty
SALE-SHOP-2727,Sold,Sale,2021-11-11,2021-12-28,Banik Plaza,Golden Nest,Mira Bhayandar,401101,Shop,,313,26200000.0,,25360050.0,Charan Mahal
RENT-OFFI-2728,Rented,Rent,2022-08-05,2022-10-22,Goel Complex,Bhayandar East,Mira Bhayandar,401105,Office Space,,616,,173000.0,173000.0,Charles Bandi
RENT-SHOP-2729,Rented,Rent,2023-12-12,2024-01-10,Sule Residency,Mira Road East,Mira Bhayandar,401101,Shop,,992,,53000.0,53000.0,Vihaan Kala
RENT-APAR-2730,Rented,Rent,2022-06-12,2022-07-22,Tak Heights,Bhayandar East,Mira Bhayandar,401107,Apartment,1.0,416,,16000.0,16000.0,Vrinda Chad
RENT-APAR-2731,Rented,Rent,2025-02-10,2025-03-08,Mand Plaza,Beverly Park,Mira Bhayandar,401107,Apartment,3.0,1431,,42000.0,42000.0,Oni Prasad
RENT-SHOP-2732,Rented,Rent,2023-10-29,2023-12-14,Sachar Residency,Shanti Nagar,Mira Bhayandar,401107,Shop,,1155,,137000.0,137000.0,Ethan Kunda
SALE-APAR-2733,Sold,Sale,2021-10-31,2022-01-26,Bhasin Residency,Bhayandar West,Mira Bhayandar,401101,Apartment,1.0,680,7000000.0,,6891537.0,Netra Doctor
RENT-APAR-2734,Rented,Rent,2020-07-26,2020-09-23,Mane Complex,Golden Nest,Mira Bhayandar,401105,Apartment,1.0,603,,22000.0,22000.0,Triveni Atwal
SALE-APAR-2735,Sold,Sale,2021-04-16,2021-06-27,Wali Plaza,Beverly Park,Mira Bhayandar,401107,Apartment,3.0,1547,18500000.0,,18391110.0,Ucchal Johal
SALE-SHOP-2736,Sold,Sale,2023-07-08,2023-09-08,Mutti Plaza,Golden Nest,Mira Bhayandar,401107,Shop,,2387,32200000.0,,32150979.0,Manbir Pillai
SALE-APAR-2737,Sold,Sale,2025-05-30,2025-08-01,Minhas Heights,Shanti Nagar,Mira Bhayandar,401107,Apartment,3.0,1626,23800000.0,,22685506.0,Jacob Balakrishnan
SALE-SHOP-2738,Sold,Sale,2022-06-22,2022-08-09,Toor Park,Golden Nest,Mira Bhayandar,401107,Shop,,294,21200000.0,,21165191.0,Mitali Barad
RENT-OFFI-2739,Rented,Rent,2020-12-09,2021-01-05,Ravi Park,Kanakia,Mira Bhayandar,401101,Office Space,,1113,,199000.0,199000.0,Hardik Sinha
SALE-SHOP-2740,Sold,Sale,2022-10-06,2022-12-01,Behl Towers,Beverly Park,Mira Bhayandar,401105,Shop,,851,21300000.0,,20354651.0,Gopal Gole
SALE-APAR-2741,Sold,Sale,2023-09-13,2023-12-02,Master Residency,Mira Road East,Mira Bhayandar,401107,Apartment,1.0,495,7700000.0,,7688612.0,Udant Setty
RENT-SHOP-2742,Rented,Rent,2024-05-14,2024-07-08,Barad Residency,Bhayandar East,Mira Bhayandar,401105,Shop,,1953,,91000.0,91000.0,David Kadakia
RENT-APAR-2743,Rented,Rent,2021-02-15,2021-03-14,Master Heights,Shanti Nagar,Mira Bhayandar,401101,Apartment,2.0,896,,38000.0,38000.0,Pavani Mohanty
SALE-APAR-2744,Sold,Sale,2021-02-04,2021-03-25,Dara Plaza,Kanakia,Mira Bhayandar,401105,Apartment,3.0,1395,21300000.0,,20423116.0,Ishani Chadha
RENT-SHOP-2745,Rented,Rent,2021-07-01,2021-09-24,Pradhan Towers,Bhayandar East,Mira Bhayandar,401105,Shop,,1647,,161000.0,161000.0,Januja Hari
RENT-APAR-2746,Rented,Rent,2024-07-06,2024-09-03,Mody Heights,Bhayandar West,Mira Bhayandar,401101,Apartment,2.0,923,,40000.0,40000.0,Lucky Sehgal
SALE-OFFI-2747,Sold,Sale,2022-04-18,2022-05-12,Prabhakar Park,Shanti Nagar,Mira Bhayandar,401101,Office Space,,1241,10600000.0,,10100144.0,Inaya Garg
RENT-SHOP-2748,Rented,Rent,2023-03-31,2023-05-02,Dua Plaza,Mira Road East,Mira Bhayandar,401107,Shop,,591,,103000.0,103000.0,Sanya Maharaj
