client_id,client_name,property_id,similarity_score,bhk_match,location_match,price_match,listing_type,furnishing_match
CL-1025,Vincent Walla,SALE-APAR-805,90.0,2.0,beverly park,8900000.0,Sale,Semi-Furnished
CL-1025,Vincent Walla,SALE-APAR-1099,90.0,2.0,kanakia,8800000.0,Sale,Semi-Furnished
CL-1025,Vincent Walla,SALE-APAR-120,75.0,1.0,naya nagar,6700000.0,Sale,Fully Furnished
CL-1025,Vincent Walla,SALE-APAR-133,75.0,1.0,shivar garden,7400000.0,Sale,Semi-Furnished
CL-1026,Pranav Nayak,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1026,Pranav Nayak,RENT-APAR-1023,85.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1026,Pranav Nayak,RENT-APAR-629,80.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1026,Pranav Nayak,RENT-APAR-341,75.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1026,Pranav Nayak,RENT-APAR-421,75.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1026,Pranav Nayak,RENT-APAR-575,75.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1026,Pranav Nayak,RENT-APAR-730,75.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1026,Pranav Nayak,RENT-APAR-911,75.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1026,Pranav Nayak,RENT-APAR-474,70.0,1.0,bhayandar west,24000.0,Rent,Unfurnished
CL-1026,Pranav Nayak,RENT-APAR-1074,70.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1027,Jairaj Korpal,SALE-APAR-234,80.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1027,Jairaj Korpal,SALE-APAR-579,80.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1027,Jairaj Korpal,SALE-APAR-1024,80.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1027,Jairaj Korpal,SALE-APAR-1075,75.0,4.0,mira road east,16600000.0,Sale,Unfurnished
CL-1027,Jairaj Korpal,SALE-APAR-289,70.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1027,Jairaj Korpal,SALE-APAR-425,70.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1027,Jairaj Korpal,SALE-APAR-453,70.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1027,Jairaj Korpal,SALE-APAR-460,70.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1027,Jairaj Korpal,SALE-APAR-493,70.0,4.0,bhayandar west,18300000.0,Sale,Fully Furnished
CL-1027,Jairaj Korpal,SALE-APAR-509,70.0,4.0,bhayandar west,21000000.0,Sale,Semi-Furnished
CL-1028,Isha Gopal,SALE-APAR-389,90.0,3.0,golden nest,16600000.0,Sale,Unfurnished
CL-1028,Isha Gopal,SALE-APAR-453,90.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1028,Isha Gopal,SALE-APAR-579,90.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1028,Isha Gopal,SALE-APAR-695,90.0,3.0,golden nest,17300000.0,Sale,Semi-Furnished
CL-1028,Isha Gopal,SALE-APAR-946,90.0,3.0,naya nagar,18700000.0,Sale,Semi-Furnished
CL-1028,Isha Gopal,SALE-APAR-139,85.0,3.0,golden nest,19500000.0,Sale,Fully Furnished
CL-1028,Isha Gopal,SALE-APAR-234,80.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1028,Isha Gopal,SALE-APAR-289,80.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1028,Isha Gopal,SALE-APAR-447,80.0,4.0,beverly park,17900000.0,Sale,Unfurnished
CL-1028,Isha Gopal,SALE-APAR-493,80.0,4.0,bhayandar west,18300000.0,Sale,Fully Furnished
CL-1029,Brijesh Dora,SALE-APAR-145,90.0,3.0,mira road east,22500000.0,Sale,Fully Furnished
CL-1029,Brijesh Dora,SALE-APAR-425,90.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1029,Brijesh Dora,SALE-APAR-453,90.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1029,Brijesh Dora,SALE-APAR-597,90.0,3.0,shanti nagar,21700000.0,Sale,Unfurnished
CL-1029,Brijesh Dora,SALE-APAR-658,90.0,3.0,kanakia,21000000.0,Sale,Fully Furnished
CL-1029,Brijesh Dora,SALE-APAR-946,90.0,3.0,naya nagar,18700000.0,Sale,Semi-Furnished
CL-1029,Brijesh Dora,SALE-APAR-1024,90.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1029,Brijesh Dora,SALE-APAR-1069,90.0,3.0,jesal park,21600000.0,Sale,Unfurnished
CL-1029,Brijesh Dora,SALE-APAR-139,85.0,3.0,golden nest,19500000.0,Sale,Fully Furnished
CL-1029,Brijesh Dora,SALE-APAR-389,85.0,3.0,golden nest,16600000.0,Sale,Unfurnished
CL-1030,Tanay Sarma,SALE-APAR-633,90.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1030,Tanay Sarma,SALE-APAR-1086,90.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1030,Tanay Sarma,SALE-APAR-254,85.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1030,Tanay Sarma,SALE-APAR-972,85.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1030,Tanay Sarma,SALE-APAR-180,80.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1030,Tanay Sarma,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1030,Tanay Sarma,SALE-APAR-770,80.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1030,Tanay Sarma,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1030,Tanay Sarma,SALE-APAR-582,70.0,1.0,kanakia,6300000.0,Sale,Fully Furnished
CL-1030,Tanay Sarma,SALE-APAR-708,70.0,1.0,beverly park,5200000.0,Sale,Fully Furnished
CL-1031,Hemal Karnik,RENT-APAR-201,80.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1031,Hemal Karnik,RENT-APAR-354,80.0,1.0,bhayandar west,21000.0,Rent,Unfurnished
CL-1031,Hemal Karnik,RENT-APAR-474,80.0,1.0,bhayandar west,24000.0,Rent,Unfurnished
CL-1031,Hemal Karnik,RENT-APAR-1094,80.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1031,Hemal Karnik,RENT-APAR-403,75.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1031,Hemal Karnik,RENT-APAR-609,75.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1031,Hemal Karnik,RENT-APAR-888,75.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1031,Hemal Karnik,RENT-APAR-421,70.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1031,Hemal Karnik,RENT-APAR-911,70.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1031,Hemal Karnik,RENT-APAR-1074,70.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1032,Maanas Mody,SALE-APAR-294,90.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1032,Maanas Mody,SALE-APAR-254,80.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1032,Maanas Mody,SALE-APAR-972,80.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1032,Maanas Mody,SALE-APAR-192,70.0,1.0,shivar garden,4500000.0,Sale,Semi-Furnished
CL-1032,Maanas Mody,SALE-APAR-290,70.0,1.0,naya nagar,5000000.0,Sale,Semi-Furnished
CL-1032,Maanas Mody,SALE-APAR-326,70.0,1.0,golden nest,4500000.0,Sale,Fully Furnished
CL-1032,Maanas Mody,SALE-APAR-638,70.0,1.0,golden nest,5000000.0,Sale,Semi-Furnished
CL-1032,Maanas Mody,SALE-APAR-692,70.0,1.0,kanakia,4900000.0,Sale,Semi-Furnished
CL-1032,Maanas Mody,SALE-APAR-1009,70.0,1.0,kanakia,5000000.0,Sale,Semi-Furnished
CL-1032,Maanas Mody,SALE-APAR-196,60.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1033,Gautami Sha,SALE-APAR-995,90.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1033,Gautami Sha,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1033,Gautami Sha,SALE-APAR-844,80.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1033,Gautami Sha,SALE-APAR-460,75.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1033,Gautami Sha,SALE-APAR-517,75.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1033,Gautami Sha,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1033,Gautami Sha,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1033,Gautami Sha,SALE-APAR-633,70.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1033,Gautami Sha,SALE-APAR-954,70.0,2.0,shanti nagar,11200000.0,Sale,Semi-Furnished
CL-1033,Gautami Sha,SALE-APAR-1086,70.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1034,Nandini Ghosh,SALE-APAR-180,90.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1034,Nandini Ghosh,SALE-APAR-770,90.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1034,Nandini Ghosh,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1034,Nandini Ghosh,SALE-APAR-633,80.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1034,Nandini Ghosh,SALE-APAR-1086,80.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1034,Nandini Ghosh,SALE-APAR-254,75.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1034,Nandini Ghosh,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1034,Nandini Ghosh,SALE-APAR-972,75.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1034,Nandini Ghosh,SALE-APAR-582,70.0,1.0,kanakia,6300000.0,Sale,Fully Furnished
CL-1034,Nandini Ghosh,SALE-APAR-708,70.0,1.0,beverly park,5200000.0,Sale,Fully Furnished
CL-1035,Zansi Sastry,RENT-APAR-883,80.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1035,Zansi Sastry,RENT-APAR-955,80.0,2.0,bhayandar west,35000.0,Rent,Unfurnished
CL-1035,Zansi Sastry,RENT-APAR-444,75.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1035,Zansi Sastry,RENT-APAR-494,75.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1035,Zansi Sastry,RENT-APAR-706,75.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1035,Zansi Sastry,RENT-APAR-1074,75.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1035,Zansi Sastry,RENT-APAR-272,70.0,2.0,beverly park,35000.0,Rent,Unfurnished
CL-1035,Zansi Sastry,RENT-APAR-341,70.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1035,Zansi Sastry,RENT-APAR-575,70.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1035,Zansi Sastry,RENT-APAR-576,70.0,2.0,shanti nagar,35000.0,Rent,Unfurnished
CL-1036,Girish Grover,SALE-APAR-185,90.0,2.0,golden nest,9000000.0,Sale,Unfurnished
CL-1036,Girish Grover,SALE-APAR-517,90.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1036,Girish Grover,SALE-APAR-697,90.0,2.0,jesal park,8100000.0,Sale,Unfurnished
CL-1036,Girish Grover,SALE-APAR-722,90.0,2.0,jesal park,8100000.0,Sale,Semi-Furnished
CL-1036,Girish Grover,SALE-APAR-805,90.0,2.0,beverly park,8900000.0,Sale,Semi-Furnished
CL-1036,Girish Grover,SALE-APAR-1099,90.0,2.0,kanakia,8800000.0,Sale,Semi-Furnished
CL-1036,Girish Grover,SALE-APAR-133,80.0,1.0,shivar garden,7400000.0,Sale,Semi-Furnished
CL-1036,Girish Grover,SALE-APAR-196,80.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1036,Girish Grover,SALE-APAR-339,80.0,1.0,kanakia,7400000.0,Sale,Fully Furnished
CL-1036,Girish Grover,SALE-APAR-120,75.0,1.0,naya nagar,6700000.0,Sale,Fully Furnished
CL-1037,Pranav Bose,RENT-APAR-883,87.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1037,Pranav Bose,RENT-APAR-706,85.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1037,Pranav Bose,RENT-APAR-494,82.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1037,Pranav Bose,RENT-APAR-1023,77.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1037,Pranav Bose,RENT-APAR-187,75.0,2.0,bhayandar west,37000.0,Rent,Semi-Furnished
CL-1037,Pranav Bose,RENT-APAR-629,75.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1037,Pranav Bose,RENT-APAR-601,72.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1037,Pranav Bose,RENT-APAR-444,70.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1037,Pranav Bose,RENT-APAR-955,70.0,2.0,bhayandar west,35000.0,Rent,Unfurnished
CL-1037,Pranav Bose,RENT-APAR-250,67.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-460,90.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1038,Vaishnavi Ratta,SALE-APAR-517,85.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-995,80.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-844,75.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-180,70.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-490,70.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1038,Vaishnavi Ratta,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1038,Vaishnavi Ratta,SALE-APAR-770,70.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1039,Edhitha Sidhu,RENT-APAR-297,87.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1039,Edhitha Sidhu,RENT-APAR-512,85.0,4.0,bhayandar west,55000.0,Rent,Semi-Furnished
CL-1039,Edhitha Sidhu,RENT-APAR-705,85.0,3.0,bhayandar west,52000.0,Rent,Unfurnished
CL-1039,Edhitha Sidhu,RENT-APAR-877,85.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1039,Edhitha Sidhu,RENT-APAR-300,82.0,3.0,bhayandar east,57000.0,Rent,Fully Furnished
CL-1039,Edhitha Sidhu,RENT-APAR-424,82.0,3.0,bhayandar east,56000.0,Rent,Fully Furnished
CL-1039,Edhitha Sidhu,RENT-APAR-666,80.0,3.0,bhayandar west,56000.0,Rent,Unfurnished
CL-1039,Edhitha Sidhu,RENT-APAR-809,80.0,3.0,mira road east,55000.0,Rent,Semi-Furnished
CL-1039,Edhitha Sidhu,RENT-APAR-819,80.0,4.0,bhayandar west,44000.0,Rent,Semi-Furnished
CL-1039,Edhitha Sidhu,RENT-APAR-223,75.0,4.0,bhayandar east,43000.0,Rent,Semi-Furnished
CL-1040,Nikita Mani,SALE-APAR-579,80.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1040,Nikita Mani,SALE-APAR-1075,80.0,4.0,mira road east,16600000.0,Sale,Unfurnished
CL-1040,Nikita Mani,SALE-APAR-389,70.0,3.0,golden nest,16600000.0,Sale,Unfurnished
CL-1040,Nikita Mani,SALE-APAR-460,70.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1040,Nikita Mani,SALE-APAR-517,70.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1040,Nikita Mani,SALE-APAR-695,70.0,3.0,golden nest,17300000.0,Sale,Semi-Furnished
CL-1040,Nikita Mani,SALE-SHOP-396,65.0,,mira road east,15500000.0,Sale,Unfurnished
CL-1040,Nikita Mani,SALE-OFFI-489,65.0,,mira road east,16600000.0,Sale,Unfurnished
CL-1040,Nikita Mani,SALE-APAR-526,65.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1040,Nikita Mani,SALE-OFFI-646,65.0,,mira road east,15900000.0,Sale,Semi-Furnished
CL-1041,Rachana Gokhale,RENT-APAR-883,80.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1041,Rachana Gokhale,RENT-APAR-443,75.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1041,Rachana Gokhale,RENT-APAR-494,75.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1041,Rachana Gokhale,RENT-APAR-446,70.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1041,Rachana Gokhale,RENT-APAR-914,70.0,3.0,kanakia,41000.0,Rent,Semi-Furnished
CL-1041,Rachana Gokhale,RENT-APAR-253,65.0,2.0,mira road east,40000.0,Rent,Semi-Furnished
CL-1041,Rachana Gokhale,RENT-APAR-800,65.0,4.0,bhayandar east,42000.0,Rent,Semi-Furnished
CL-1041,Rachana Gokhale,RENT-APAR-825,65.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1041,Rachana Gokhale,RENT-APAR-1023,65.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1041,Rachana Gokhale,RENT-APAR-250,60.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1042,Wishi Sinha,RENT-APAR-609,90.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1042,Wishi Sinha,RENT-APAR-403,80.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1042,Wishi Sinha,RENT-APAR-201,75.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1042,Wishi Sinha,RENT-APAR-421,75.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1042,Wishi Sinha,RENT-APAR-1094,75.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1042,Wishi Sinha,RENT-APAR-908,70.0,1.0,golden nest,18000.0,Rent,Fully Furnished
CL-1042,Wishi Sinha,RENT-APAR-1006,70.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1042,Wishi Sinha,RENT-APAR-174,65.0,1.0,naya nagar,15000.0,Rent,Semi-Furnished
CL-1042,Wishi Sinha,RENT-APAR-538,65.0,1.0,jesal park,15000.0,Rent,Unfurnished
CL-1042,Wishi Sinha,RENT-APAR-601,60.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1043,Jagat Mangat,RENT-APAR-1023,95.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1043,Jagat Mangat,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1043,Jagat Mangat,RENT-APAR-601,70.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1043,Jagat Mangat,RENT-APAR-911,70.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1043,Jagat Mangat,RENT-APAR-341,65.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1043,Jagat Mangat,RENT-APAR-421,65.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1043,Jagat Mangat,RENT-APAR-609,65.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1043,Jagat Mangat,RENT-APAR-791,65.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1043,Jagat Mangat,RENT-APAR-219,60.0,1.0,jesal park,25000.0,Rent,Fully Furnished
CL-1043,Jagat Mangat,RENT-APAR-297,60.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1044,Umang Seshadri,RENT-APAR-705,95.0,3.0,bhayandar west,52000.0,Rent,Unfurnished
CL-1044,Umang Seshadri,RENT-APAR-881,95.0,3.0,mira road east,51000.0,Rent,Unfurnished
CL-1044,Umang Seshadri,RENT-APAR-130,90.0,3.0,naya nagar,46000.0,Rent,Unfurnished
CL-1044,Umang Seshadri,RENT-APAR-297,90.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1044,Umang Seshadri,RENT-APAR-350,90.0,3.0,bhayandar east,51000.0,Rent,Unfurnished
CL-1044,Umang Seshadri,RENT-APAR-825,90.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1044,Umang Seshadri,RENT-APAR-877,90.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1044,Umang Seshadri,RENT-APAR-926,90.0,4.0,golden nest,42000.0,Rent,Unfurnished
CL-1044,Umang Seshadri,RENT-APAR-102,85.0,3.0,shivar garden,45000.0,Rent,Semi-Furnished
CL-1044,Umang Seshadri,RENT-APAR-446,85.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1045,Nidra Sandal,RENT-APAR-877,95.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1045,Nidra Sandal,RENT-APAR-831,90.0,3.0,mira road east,45000.0,Rent,Semi-Furnished
CL-1045,Nidra Sandal,RENT-APAR-297,87.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1045,Nidra Sandal,RENT-APAR-881,85.0,3.0,mira road east,51000.0,Rent,Unfurnished
CL-1045,Nidra Sandal,RENT-APAR-944,77.0,4.0,mira road east,44000.0,Rent,Fully Furnished
CL-1045,Nidra Sandal,RENT-APAR-102,75.0,3.0,shivar garden,45000.0,Rent,Semi-Furnished
CL-1045,Nidra Sandal,RENT-APAR-223,75.0,4.0,bhayandar east,43000.0,Rent,Semi-Furnished
CL-1045,Nidra Sandal,RENT-APAR-446,75.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1045,Nidra Sandal,RENT-APAR-705,75.0,3.0,bhayandar west,52000.0,Rent,Unfurnished
CL-1045,Nidra Sandal,RENT-APAR-819,75.0,4.0,bhayandar west,44000.0,Rent,Semi-Furnished
CL-1046,Ayush Bhardwaj,RENT-APAR-706,100.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1046,Ayush Bhardwaj,RENT-APAR-1023,92.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1046,Ayush Bhardwaj,RENT-APAR-629,90.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1046,Ayush Bhardwaj,RENT-APAR-341,85.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1046,Ayush Bhardwaj,RENT-APAR-575,85.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1046,Ayush Bhardwaj,RENT-APAR-730,85.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1046,Ayush Bhardwaj,RENT-APAR-213,80.0,1.0,golden nest,25000.0,Rent,Semi-Furnished
CL-1046,Ayush Bhardwaj,RENT-APAR-319,80.0,1.0,shivar garden,23000.0,Rent,Semi-Furnished
CL-1046,Ayush Bhardwaj,RENT-APAR-444,80.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1046,Ayush Bhardwaj,RENT-APAR-532,80.0,2.0,jesal park,31000.0,Rent,Unfurnished
CL-1047,Amara Ganguly,RENT-APAR-403,95.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1047,Amara Ganguly,RENT-APAR-888,95.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1047,Amara Ganguly,RENT-APAR-305,90.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1047,Amara Ganguly,RENT-APAR-609,90.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1047,Amara Ganguly,RENT-APAR-908,90.0,1.0,golden nest,18000.0,Rent,Fully Furnished
CL-1047,Amara Ganguly,RENT-APAR-1006,90.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1047,Amara Ganguly,RENT-APAR-209,85.0,1.0,naya nagar,19000.0,Rent,Unfurnished
CL-1047,Amara Ganguly,RENT-APAR-750,85.0,1.0,shanti nagar,19000.0,Rent,Unfurnished
CL-1047,Amara Ganguly,RENT-APAR-794,85.0,1.0,shanti nagar,19000.0,Rent,Fully Furnished
CL-1047,Amara Ganguly,RENT-APAR-1074,85.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1048,Teerth Dixit,RENT-APAR-1023,85.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1048,Teerth Dixit,RENT-APAR-706,80.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1048,Teerth Dixit,RENT-APAR-444,70.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1048,Teerth Dixit,RENT-APAR-474,70.0,1.0,bhayandar west,24000.0,Rent,Unfurnished
CL-1048,Teerth Dixit,RENT-APAR-601,70.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1048,Teerth Dixit,RENT-APAR-629,70.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1048,Teerth Dixit,RENT-APAR-1094,70.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1048,Teerth Dixit,RENT-APAR-201,65.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1048,Teerth Dixit,RENT-APAR-341,65.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1048,Teerth Dixit,RENT-APAR-354,65.0,1.0,bhayandar west,21000.0,Rent,Unfurnished
CL-1049,Mekhala Gala,SALE-APAR-579,90.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1049,Mekhala Gala,SALE-APAR-1024,80.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1049,Mekhala Gala,SALE-APAR-234,70.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1049,Mekhala Gala,SALE-APAR-289,70.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1049,Mekhala Gala,SALE-APAR-425,70.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1049,Mekhala Gala,SALE-APAR-453,70.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1049,Mekhala Gala,SALE-APAR-493,70.0,4.0,bhayandar west,18300000.0,Sale,Fully Furnished
CL-1049,Mekhala Gala,SALE-APAR-509,70.0,4.0,bhayandar west,21000000.0,Sale,Semi-Furnished
CL-1049,Mekhala Gala,SALE-APAR-526,70.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1049,Mekhala Gala,SALE-APAR-658,70.0,3.0,kanakia,21000000.0,Sale,Fully Furnished
CL-1050,Gabriel Gill,RENT-APAR-297,97.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1050,Gabriel Gill,RENT-APAR-446,95.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
